Abstract Loop,keyMode,triadMode,formMode,beatMode,Loop Total,Loop Total Songs,Loop Song IDs,Loop ProgIDs,Loop Forms,Abstract Lick,Lick Total,Lick Total Songs,Lick Song IDs,Lick Forms,Lick Length
5maj_7maj_,False,7,True,False,162,42, 1009 1018 1061 1071 1100 1113 1117 1119 1139 1177 1180 139 147 191 203 207 21 229 234 245 246 254 293 318 330 41 425 452 468 477 492 559 610 619 662 674 752 879 900 91 967 968, 68 69 70 87 88 89 106 111 155 156 157 171 172 173, c d l v,.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj,15,5, 1018 234 330 559 674, v,16
5maj_7maj_,False,7,True,False,162,42, 1009 1018 1061 1071 1100 1113 1117 1119 1139 1177 1180 139 147 191 203 207 21 229 234 245 246 254 293 318 330 41 425 452 468 477 492 559 610 619 662 674 752 879 900 91 967 968, 68 69 70 87 88 89 106 111 155 156 157 171 172 173, c d l v,.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj,7,2, 967 968, v,15
5maj_7maj_,False,7,True,False,162,42, 1009 1018 1061 1071 1100 1113 1117 1119 1139 1177 1180 139 147 191 203 207 21 229 234 245 246 254 293 318 330 41 425 452 468 477 492 559 610 619 662 674 752 879 900 91 967 968, 68 69 70 87 88 89 106 111 155 156 157 171 172 173, c d l v,.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj,20,6, 1113 254 293 41 468 477, c v,14
5maj_7maj_,False,7,True,False,162,42, 1009 1018 1061 1071 1100 1113 1117 1119 1139 1177 1180 139 147 191 203 207 21 229 234 245 246 254 293 318 330 41 425 452 468 477 492 559 610 619 662 674 752 879 900 91 967 968, 68 69 70 87 88 89 106 111 155 156 157 171 172 173, c d l v,.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj,9,3, 1113 245 452, c v,13
5maj_7maj_,False,7,True,False,162,42, 1009 1018 1061 1071 1100 1113 1117 1119 1139 1177 1180 139 147 191 203 207 21 229 234 245 246 254 293 318 330 41 425 452 468 477 492 559 610 619 662 674 752 879 900 91 967 968, 68 69 70 87 88 89 106 111 155 156 157 171 172 173, c d l v,.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj,6,4, 234 246 452 968, c v,12
5maj_7maj_,False,7,True,False,162,42, 1009 1018 1061 1071 1100 1113 1117 1119 1139 1177 1180 139 147 191 203 207 21 229 234 245 246 254 293 318 330 41 425 452 468 477 492 559 610 619 662 674 752 879 900 91 967 968, 68 69 70 87 88 89 106 111 155 156 157 171 172 173, c d l v,.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj,10,7, 1018 1100 1113 1117 245 452 619, c v,11
5maj_7maj_,False,7,True,False,162,42, 1009 1018 1061 1071 1100 1113 1117 1119 1139 1177 1180 139 147 191 203 207 21 229 234 245 246 254 293 318 330 41 425 452 468 477 492 559 610 619 662 674 752 879 900 91 967 968, 68 69 70 87 88 89 106 111 155 156 157 171 172 173, c d l v,.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj,2,2, 1061 468, c,10
5maj_7maj_,False,7,True,False,162,42, 1009 1018 1061 1071 1100 1113 1117 1119 1139 1177 1180 139 147 191 203 207 21 229 234 245 246 254 293 318 330 41 425 452 468 477 492 559 610 619 662 674 752 879 900 91 967 968, 68 69 70 87 88 89 106 111 155 156 157 171 172 173, c d l v,.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj,7,3, 147 229 318, c,9
5maj_7maj_,False,7,True,False,162,42, 1009 1018 1061 1071 1100 1113 1117 1119 1139 1177 1180 139 147 191 203 207 21 229 234 245 246 254 293 318 330 41 425 452 468 477 492 559 610 619 662 674 752 879 900 91 967 968, 68 69 70 87 88 89 106 111 155 156 157 171 172 173, c d l v,.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj,44,15, 1071 1113 1119 1139 1180 21 425 452 468 610 662 752 879 91 967, l,7
5maj_7maj_,False,7,True,False,162,42, 1009 1018 1061 1071 1100 1113 1117 1119 1139 1177 1180 139 147 191 203 207 21 229 234 245 246 254 293 318 330 41 425 452 468 477 492 559 610 619 662 674 752 879 900 91 967 968, 68 69 70 87 88 89 106 111 155 156 157 171 172 173, c d l v,.maj_7.maj_5.maj_7.maj_5.maj_7.maj,42,11, 1009 1177 139 191 203 207 330 492 559 674 900, d,6
2maj_5maj_9min_8maj_,False,7,True,False,117,31, 1063 1094 112 119 1210 1228 1270 145 157 19 253 355 371 401 434 465 484 511 54 543 549 568 571 572 587 620 623 67 749 964 992, 22 50 74 108 123 148 159 160 192 202, c i v,.maj_5.maj_9.min_8.maj_2.maj_5.maj_9.min_8.maj_2.maj_5.maj,7,3, 355 54 620, v,10
2maj_5maj_9min_8maj_,False,7,True,False,117,31, 1063 1094 112 119 1210 1228 1270 145 157 19 253 355 371 401 434 465 484 511 54 543 549 568 571 572 587 620 623 67 749 964 992, 22 50 74 108 123 148 159 160 192 202, c i v,.maj_9.min_8.maj_2.maj_5.maj_9.min_8.maj_2.maj,44,11, 1094 119 1228 145 253 355 54 549 568 571 749, c v,8
2maj_5maj_9min_8maj_,False,7,True,False,117,31, 1063 1094 112 119 1210 1228 1270 145 157 19 253 355 371 401 434 465 484 511 54 543 549 568 571 572 587 620 623 67 749 964 992, 22 50 74 108 123 148 159 160 192 202, c i v,.min_8.maj_2.maj_5.maj_9.min_8.maj_2.maj,5,2, 1270 54, c v,7
2maj_5maj_9min_8maj_,False,7,True,False,117,31, 1063 1094 112 119 1210 1228 1270 145 157 19 253 355 371 401 434 465 484 511 54 543 549 568 571 572 587 620 623 67 749 964 992, 22 50 74 108 123 148 159 160 192 202, c i v,.maj_2.maj_5.maj_9.min_8.maj_2.maj,14,5, 1094 19 401 511 992, c v,6
2maj_5maj_9min_8maj_,False,7,True,False,117,31, 1063 1094 112 119 1210 1228 1270 145 157 19 253 355 371 401 434 465 484 511 54 543 549 568 571 572 587 620 623 67 749 964 992, 22 50 74 108 123 148 159 160 192 202, c i v,.maj_5.maj_9.min_8.maj_2.maj,19,8, 1094 157 465 484 543 572 587 992, c v,5
2maj_5maj_9min_8maj_,False,7,True,False,117,31, 1063 1094 112 119 1210 1228 1270 145 157 19 253 355 371 401 434 465 484 511 54 543 549 568 571 572 587 620 623 67 749 964 992, 22 50 74 108 123 148 159 160 192 202, c i v,.maj_9.min_8.maj_2.maj,28,9, 1063 112 1210 371 434 623 67 749 964, i,4
77_10maj_7maj_,False,7,True,False,94,13, 1287 235 346 358 366 430 432 706 748 779 886 900 993, 5 9 10 170 175, d o v,.7_10.maj_7.maj_7.7_10.maj_7.maj,39,2, 430 886, v,6
77_10maj_7maj_,False,7,True,False,94,13, 1287 235 346 358 366 430 432 706 748 779 886 900 993, 5 9 10 170 175, d o v,.maj_7.maj_7.7_10.maj_7.maj,6,2, 1287 900, v,5
77_10maj_7maj_,False,7,True,False,94,13, 1287 235 346 358 366 430 432 706 748 779 886 900 993, 5 9 10 170 175, d o v,.maj_7.7_10.maj_7.maj,3,1, 346, v,4
77_10maj_7maj_,False,7,True,False,94,13, 1287 235 346 358 366 430 432 706 748 779 886 900 993, 5 9 10 170 175, d o v,.7_10.maj_7.maj,46,9, 235 358 366 432 706 748 779 886 993, d o,3
2min7_5maj_5maj_,False,7,True,False,11,4, 1192 1292 228 791, 215, v,.min7_5.maj_5.maj_2.min7_5.maj,11,4, 1192 1292 228 791, v,5
3maj_9min_,False,7,True,False,35,8, 112 1270 1292 228 250 404 549 920, 21 197, c d,.maj_9.min_3.maj_9.min_3.maj_9.min,26,4, 112 228 549 920, c,6
3maj_9min_,False,7,True,False,35,8, 112 1270 1292 228 250 404 549 920, 21 197, c d,.min_3.maj_9.min_3.maj_9.min,9,4, 1270 1292 250 404, d,5
3maj_9min_8maj_7maj_9min_,False,7,True,False,15,3, 310 814 902, 182, v,.maj_7.maj_9.min_3.maj_9.min,15,3, 310 814 902, v,5
07_0maj_,False,7,True,False,12,4, 382 461 841 943, 133, v,.maj_0.7_0.maj_0.7,12,4, 382 461 841 943, v,4
2min_5maj_5maj_,False,7,True,False,23,5, 369 729 767 872 917, 204, v,.min_5.maj_5.maj_2.min_5.maj,23,5, 369 729 767 872 917, v,5
2maj_2min_8maj_,False,7,True,False,102,18, 1051 1073 1279 155 16 281 334 352 44 465 478 531 572 599 842 898 913 991, 37 38 39 51 52 53 119 120 142 143 149 189 190 191 198 200 201, c p v,.min_8.maj_2.maj_2.min_8.maj_2.maj_2.min_8.maj_2.maj_2.min_8.maj_2.maj,37,6, 1073 1279 334 531 599 898, c,12
2maj_2min_8maj_,False,7,True,False,102,18, 1051 1073 1279 155 16 281 334 352 44 465 478 531 572 599 842 898 913 991, 37 38 39 51 52 53 119 120 142 143 149 189 190 191 198 200 201, c p v,.maj_2.maj_2.min_8.maj_2.maj_2.min_8.maj_2.maj_2.min_8.maj_2.maj,1,1, 531, c,11
2maj_2min_8maj_,False,7,True,False,102,18, 1051 1073 1279 155 16 281 334 352 44 465 478 531 572 599 842 898 913 991, 37 38 39 51 52 53 119 120 142 143 149 189 190 191 198 200 201, c p v,.maj_2.min_8.maj_2.maj_2.min_8.maj_2.maj_2.min_8.maj_2.maj,4,2, 352 898, c,10
2maj_2min_8maj_,False,7,True,False,102,18, 1051 1073 1279 155 16 281 334 352 44 465 478 531 572 599 842 898 913 991, 37 38 39 51 52 53 119 120 142 143 149 189 190 191 198 200 201, c p v,.min_8.maj_2.maj_2.min_8.maj_2.maj_2.min_8.maj_2.maj,6,3, 1051 155 531, c v,9
2maj_2min_8maj_,False,7,True,False,102,18, 1051 1073 1279 155 16 281 334 352 44 465 478 531 572 599 842 898 913 991, 37 38 39 51 52 53 119 120 142 143 149 189 190 191 198 200 201, c p v,.maj_2.maj_2.min_8.maj_2.maj_2.min_8.maj_2.maj,4,1, 155, c v,8
2maj_2min_8maj_,False,7,True,False,102,18, 1051 1073 1279 155 16 281 334 352 44 465 478 531 572 599 842 898 913 991, 37 38 39 51 52 53 119 120 142 143 149 189 190 191 198 200 201, c p v,.maj_2.min_8.maj_2.maj_2.min_8.maj_2.maj,3,1, 352, c v,7
2maj_2min_8maj_,False,7,True,False,102,18, 1051 1073 1279 155 16 281 334 352 44 465 478 531 572 599 842 898 913 991, 37 38 39 51 52 53 119 120 142 143 149 189 190 191 198 200 201, c p v,.min_8.maj_2.maj_2.min_8.maj_2.maj,17,8, 1051 1073 16 281 531 572 898 913, c p v,6
2maj_2min_8maj_,False,7,True,False,102,18, 1051 1073 1279 155 16 281 334 352 44 465 478 531 572 599 842 898 913 991, 37 38 39 51 52 53 119 120 142 143 149 189 190 191 198 200 201, c p v,.maj_2.maj_2.min_8.maj_2.maj,6,2, 155 44, c p v,5
2maj_2min_8maj_,False,7,True,False,102,18, 1051 1073 1279 155 16 281 334 352 44 465 478 531 572 599 842 898 913 991, 37 38 39 51 52 53 119 120 142 143 149 189 190 191 198 200 201, c p v,.maj_2.min_8.maj_2.maj,24,6, 352 465 478 572 842 991, c p,4
2maj_10maj_7maj_5maj_,False,7,True,False,42,7, 1171 238 268 29 310 339 83, 28 35 81 85 141 166, c v,.maj_5.maj_2.maj_10.maj_7.maj_5.maj_2.maj_10.maj,37,5, 1171 238 29 339 83, c v,8
2maj_10maj_7maj_5maj_,False,7,True,False,42,7, 1171 238 268 29 310 339 83, 28 35 81 85 141 166, c v,.maj_7.maj_5.maj_2.maj_10.maj_7.maj_5.maj,1,1, 310, c,7
2maj_10maj_7maj_5maj_,False,7,True,False,42,7, 1171 238 268 29 310 339 83, 28 35 81 85 141 166, c v,.maj_10.maj_7.maj_5.maj_2.maj_10.maj,4,1, 268, c,6
5maj_5maj_7maj_77_5maj_77_,False,7,True,False,19,6, 1116 1194 570 787 788 822, 176, v,.maj_7.maj_7.7_5.maj_7.7_5.maj,19,6, 1116 1194 570 787 788 822, v,6
2maj_10maj_,False,7,True,False,77,21, 1031 1051 1109 1281 223 393 415 448 480 53 561 572 582 617 637 64 706 83 834 841 844, 17 18 19 20 24 25 33 34 125 126 138 139 140, b c v,.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj,16,4, 415 448 637 706, v,13
2maj_10maj_,False,7,True,False,77,21, 1031 1051 1109 1281 223 393 415 448 480 53 561 572 582 617 637 64 706 83 834 841 844, 17 18 19 20 24 25 33 34 125 126 138 139 140, b c v,.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj,2,1, 53, v,12
2maj_10maj_,False,7,True,False,77,21, 1031 1051 1109 1281 223 393 415 448 480 53 561 572 582 617 637 64 706 83 834 841 844, 17 18 19 20 24 25 33 34 125 126 138 139 140, b c v,.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj,4,2, 1109 415, v,10
2maj_10maj_,False,7,True,False,77,21, 1031 1051 1109 1281 223 393 415 448 480 53 561 572 582 617 637 64 706 83 834 841 844, 17 18 19 20 24 25 33 34 125 126 138 139 140, b c v,.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj,14,3, 1109 223 582, c,9
2maj_10maj_,False,7,True,False,77,21, 1031 1051 1109 1281 223 393 415 448 480 53 561 572 582 617 637 64 706 83 834 841 844, 17 18 19 20 24 25 33 34 125 126 138 139 140, b c v,.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj,2,1, 834, v,9
2maj_10maj_,False,7,True,False,77,21, 1031 1051 1109 1281 223 393 415 448 480 53 561 572 582 617 637 64 706 83 834 841 844, 17 18 19 20 24 25 33 34 125 126 138 139 140, b c v,.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj,22,9, 1031 223 393 480 561 617 64 834 844, b c,8
2maj_10maj_,False,7,True,False,77,21, 1031 1051 1109 1281 223 393 415 448 480 53 561 572 582 617 637 64 706 83 834 841 844, 17 18 19 20 24 25 33 34 125 126 138 139 140, b c v,.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj,7,4, 1051 582 841 844, b c,7
2maj_10maj_,False,7,True,False,77,21, 1031 1051 1109 1281 223 393 415 448 480 53 561 572 582 617 637 64 706 83 834 841 844, 17 18 19 20 24 25 33 34 125 126 138 139 140, b c v,.maj_2.maj_10.maj_2.maj_10.maj_2.maj,10,4, 1281 223 572 83, b c,6
2maj_3maj_7maj_,False,7,True,False,17,4, 114 1246 370 567, 59 84, c,.maj_3.maj_7.maj_2.maj_3.maj_7.maj,14,3, 114 1246 370, c,6
2maj_3maj_7maj_,False,7,True,False,17,4, 114 1246 370 567, 59 84, c,.maj_7.maj_2.maj_3.maj_7.maj,3,1, 567, c,5
57_77_77_107_77_,False,7,True,False,53,14, 1125 1134 115 1193 1247 214 289 314 383 425 455 510 672 792, 6 12, l v,.7_5.7_7.7_7.7_10.7_7.7,53,14, 1125 1134 115 1193 1247 214 289 314 383 425 455 510 672 792, l v,6
07_5maj_7maj_77_5maj_,False,7,True,False,32,13, 1006 1041 1046 1116 1194 288 472 565 678 748 788 822 875, 15 134 168, v,.maj_0.7_5.maj_7.maj_7.7_5.maj,17,8, 1006 1041 1116 1194 472 678 822 875, v,6
07_5maj_7maj_77_5maj_,False,7,True,False,32,13, 1006 1041 1046 1116 1194 288 472 565 678 748 788 822 875, 15 134 168, v,.7_5.maj_7.maj_7.7_5.maj,4,3, 1116 472 788, v,5
07_5maj_7maj_77_5maj_,False,7,True,False,32,13, 1006 1041 1046 1116 1194 288 472 565 678 748 788 822 875, 15 134 168, v,.maj_7.7_5.maj_0.7_5.maj,11,6, 1046 1116 1194 288 565 748, v,5
0maj_5maj_7maj_5maj_7maj_,False,7,True,False,28,9, 1113 1135 1142 1212 139 183 662 773 965, 102, v,.maj_7.maj_0.maj_5.maj_7.maj,28,9, 1113 1135 1142 1212 139 183 662 773 965, v,5
2maj_5maj_7maj_10maj_,False,7,True,False,106,17, 1031 1142 1289 150 183 198 21 258 300 349 385 6 656 794 81 821 834, 26 27 48 49 66 67 100 101 127 147 187, c v,.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj,26,4, 1289 150 81 821, c,11
2maj_5maj_7maj_10maj_,False,7,True,False,106,17, 1031 1142 1289 150 183 198 21 258 300 349 385 6 656 794 81 821 834, 26 27 48 49 66 67 100 101 127 147 187, c v,.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj,5,2, 794 821, c,10
2maj_5maj_7maj_10maj_,False,7,True,False,106,17, 1031 1142 1289 150 183 198 21 258 300 349 385 6 656 794 81 821 834, 26 27 48 49 66 67 100 101 127 147 187, c v,.maj_2.maj_5.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj,6,1, 198, c,10
2maj_5maj_7maj_10maj_,False,7,True,False,106,17, 1031 1142 1289 150 183 198 21 258 300 349 385 6 656 794 81 821 834, 26 27 48 49 66 67 100 101 127 147 187, c v,.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj_5.maj,4,2, 1142 821, c,9
2maj_5maj_7maj_10maj_,False,7,True,False,106,17, 1031 1142 1289 150 183 198 21 258 300 349 385 6 656 794 81 821 834, 26 27 48 49 66 67 100 101 127 147 187, c v,.maj_5.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj,3,2, 794 821, c,9
2maj_5maj_7maj_10maj_,False,7,True,False,106,17, 1031 1142 1289 150 183 198 21 258 300 349 385 6 656 794 81 821 834, 26 27 48 49 66 67 100 101 127 147 187, c v,.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj,8,3, 300 385 6, v,8
2maj_5maj_7maj_10maj_,False,7,True,False,106,17, 1031 1142 1289 150 183 198 21 258 300 349 385 6 656 794 81 821 834, 26 27 48 49 66 67 100 101 127 147 187, c v,.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj,10,4, 1031 150 183 834, c v,7
2maj_5maj_7maj_10maj_,False,7,True,False,106,17, 1031 1142 1289 150 183 198 21 258 300 349 385 6 656 794 81 821 834, 26 27 48 49 66 67 100 101 127 147 187, c v,.maj_2.maj_5.maj_7.maj_10.maj_2.maj,14,5, 1142 258 349 6 656, c v,6
2maj_5maj_7maj_10maj_,False,7,True,False,106,17, 1031 1142 1289 150 183 198 21 258 300 349 385 6 656 794 81 821 834, 26 27 48 49 66 67 100 101 127 147 187, c v,.maj_5.maj_7.maj_10.maj_2.maj,30,5, 150 21 656 81 821, c,5
5maj_5maj_7maj_77_,False,7,True,False,33,12, 1072 1107 1141 1248 160 167 207 399 570 731 787 993, 14 83 169, c v,.maj_7.7_5.maj_5.maj_7.maj_7.7_5.maj,14,5, 1072 1107 399 787 993, v,7
5maj_5maj_7maj_77_,False,7,True,False,33,12, 1072 1107 1141 1248 160 167 207 399 570 731 787 993, 14 83 169, c v,.7_5.maj_5.maj_7.maj_7.7_5.maj,5,3, 1248 167 570, v,6
5maj_5maj_7maj_77_,False,7,True,False,33,12, 1072 1107 1141 1248 160 167 207 399 570 731 787 993, 14 83 169, c v,.maj_7.7_5.maj_5.maj_7.maj,14,4, 1141 160 207 731, c,5
7maj_9min_10maj_10maj_,False,7,True,False,24,3, 1011 1177 952, 94, c,.maj_7.maj_9.min_10.maj_10.maj,24,3, 1011 1177 952, c,5
5maj_7maj_5maj_7maj_7maj_10maj_7maj_,False,7,True,False,31,6, 10 1135 187 560 707 995, 29, c,.maj_10.maj_7.maj_5.maj_7.maj_5.maj_7.maj,31,6, 10 1135 187 560 707 995, c,7
2nc_2nc_8nc_,False,7,True,False,10,2, 352 913, 217 218 219, v,.nc_8.nc_2.nc_2.nc_8.nc_2.nc,10,2, 352 913, v,6
57_77_,False,7,True,False,33,6, 1149 1168 1193 356 391 890, 11, v,.7_5.7_7.7_5.7_7.7,33,6, 1149 1168 1193 356 391 890, v,5
5min_7min_,False,7,True,False,40,6, 1082 1101 40 433 482 637, 196, c,.min_5.min_7.min_5.min,40,6, 1082 1101 40 433 482 637, c,4
1maj_4min_7min7_,False,7,True,False,26,1, 227, 199, t,.min_7.min7_1.maj,26,1, 227, t,3
2maj_5maj_5maj_,False,7,True,False,248,54, 101 1040 1045 1104 1190 1203 1208 1239 148 19 212 217 224 231 235 249 254 280 290 294 30 300 324 325 372 385 387 421 427 43 443 448 465 467 555 589 615 620 623 66 690 71 72 720 729 758 785 791 798 83 838 843 845 973, 43 44 45 46 47 61 62 63 64 76 77 78 79 80 103 104 105 113 114 115 144 145 146 151 152 153 163 164 165, c d o v,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,7,3, 324 448 791, c,19
2maj_5maj_5maj_,False,7,True,False,248,54, 101 1040 1045 1104 1190 1203 1208 1239 148 19 212 217 224 231 235 249 254 280 290 294 30 300 324 325 372 385 387 421 427 43 443 448 465 467 555 589 615 620 623 66 690 71 72 720 729 758 785 791 798 83 838 843 845 973, 43 44 45 46 47 61 62 63 64 76 77 78 79 80 103 104 105 113 114 115 144 145 146 151 152 153 163 164 165, c d o v,.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,2,2, 43 72, c,18
2maj_5maj_5maj_,False,7,True,False,248,54, 101 1040 1045 1104 1190 1203 1208 1239 148 19 212 217 224 231 235 249 254 280 290 294 30 300 324 325 372 385 387 421 427 43 443 448 465 467 555 589 615 620 623 66 690 71 72 720 729 758 785 791 798 83 838 843 845 973, 43 44 45 46 47 61 62 63 64 76 77 78 79 80 103 104 105 113 114 115 144 145 146 151 152 153 163 164 165, c d o v,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,1,1, 148, c,17
2maj_5maj_5maj_,False,7,True,False,248,54, 101 1040 1045 1104 1190 1203 1208 1239 148 19 212 217 224 231 235 249 254 280 290 294 30 300 324 325 372 385 387 421 427 43 443 448 465 467 555 589 615 620 623 66 690 71 72 720 729 758 785 791 798 83 838 843 845 973, 43 44 45 46 47 61 62 63 64 76 77 78 79 80 103 104 105 113 114 115 144 145 146 151 152 153 163 164 165, c d o v,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,1,1, 324, c,16
2maj_5maj_5maj_,False,7,True,False,248,54, 101 1040 1045 1104 1190 1203 1208 1239 148 19 212 217 224 231 235 249 254 280 290 294 30 300 324 325 372 385 387 421 427 43 443 448 465 467 555 589 615 620 623 66 690 71 72 720 729 758 785 791 798 83 838 843 845 973, 43 44 45 46 47 61 62 63 64 76 77 78 79 80 103 104 105 113 114 115 144 145 146 151 152 153 163 164 165, c d o v,.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,1,1, 791, c,15
2maj_5maj_5maj_,False,7,True,False,248,54, 101 1040 1045 1104 1190 1203 1208 1239 148 19 212 217 224 231 235 249 254 280 290 294 30 300 324 325 372 385 387 421 427 43 443 448 465 467 555 589 615 620 623 66 690 71 72 720 729 758 785 791 798 83 838 843 845 973, 43 44 45 46 47 61 62 63 64 76 77 78 79 80 103 104 105 113 114 115 144 145 146 151 152 153 163 164 165, c d o v,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,8,5, 1208 290 465 729 798, o,15
2maj_5maj_5maj_,False,7,True,False,248,54, 101 1040 1045 1104 1190 1203 1208 1239 148 19 212 217 224 231 235 249 254 280 290 294 30 300 324 325 372 385 387 421 427 43 443 448 465 467 555 589 615 620 623 66 690 71 72 720 729 758 785 791 798 83 838 843 845 973, 43 44 45 46 47 61 62 63 64 76 77 78 79 80 103 104 105 113 114 115 144 145 146 151 152 153 163 164 165, c d o v,.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,1,1, 791, o,14
2maj_5maj_5maj_,False,7,True,False,248,54, 101 1040 1045 1104 1190 1203 1208 1239 148 19 212 217 224 231 235 249 254 280 290 294 30 300 324 325 372 385 387 421 427 43 443 448 465 467 555 589 615 620 623 66 690 71 72 720 729 758 785 791 798 83 838 843 845 973, 43 44 45 46 47 61 62 63 64 76 77 78 79 80 103 104 105 113 114 115 144 145 146 151 152 153 163 164 165, c d o v,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,11,3, 1040 448 467, c,13
