Abstract Loop,keyMode,triadMode,formMode,beatMode,Loop Total,Loop Total Songs,Loop Song IDs,Loop ProgIDs,Loop Forms,Abstract Lick,Lick Total,Lick Total Songs,Lick Song IDs,Lick Forms,Lick Length
3maj_9min_,False,0,False,True,41,17, 1020 112 1270 1292 228 250 3 310 390 400 404 543 549 598 617 818 920, 8 9 10 11 18 279 280 281 282 303, c co d i iv o od v,.min_3.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min,1,1, 818, c co d i o od v,11
3maj_9min_,False,0,False,True,41,17, 1020 112 1270 1292 228 250 3 310 390 400 404 543 549 598 617 818 920, 8 9 10 11 18 279 280 281 282 303, c co d i iv o od v,.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min,2,2, 1020 250, c co d i o od v,10
3maj_9min_,False,0,False,True,41,17, 1020 112 1270 1292 228 250 3 310 390 400 404 543 549 598 617 818 920, 8 9 10 11 18 279 280 281 282 303, c co d i iv o od v,.min_3.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min,1,1, 3, c co d i o od v,9
3maj_9min_,False,0,False,True,41,17, 1020 112 1270 1292 228 250 3 310 390 400 404 543 549 598 617 818 920, 8 9 10 11 18 279 280 281 282 303, c co d i iv o od v,.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min,27,10, 112 1292 228 310 390 400 543 598 818 920, c co d i o od v,8
1maj_2maj_2min_7min_,False,0,False,True,19,5, 1043 1173 1228 281 587, 75, b c d i o p t u,.maj_2.min_7.min_1.maj_2.maj,19,5, 1043 1173 1228 281 587, b c d i o p t u,5
5min_7maj_,False,0,False,True,41,10, 104 1070 1087 1147 1182 343 396 456 650 798, 128 129 290 291, b c d i iv l o s t u v,.maj_5.min_7.maj_5.min_7.maj_5.min_7.maj_5.min,26,7, 104 1070 1087 343 396 456 798, b c d i l o s v,8
5min_7maj_,False,0,False,True,41,10, 104 1070 1087 1147 1182 343 396 456 650 798, 128 129 290 291, b c d i iv l o s t u v,.min_7.maj_5.min_7.maj_5.min_7.maj_5.min,1,1, 396, b c d i l o s v,7
5min_7maj_,False,0,False,True,41,10, 104 1070 1087 1147 1182 343 396 456 650 798, 128 129 290 291, b c d i iv l o s t u v,.maj_5.min_7.maj_5.min_7.maj_5.min,7,4, 104 1070 1087 396, b c d i l o s v,6
5min_7maj_,False,0,False,True,41,10, 104 1070 1087 1147 1182 343 396 456 650 798, 128 129 290 291, b c d i iv l o s t u v,.min_7.maj_5.min_7.maj_5.min,7,4, 1147 1182 343 650, b c d i iv l o s t u v,5
2min_5maj_5maj_,False,0,False,True,28,7, 1027 242 369 410 767 834 984, 79 284, c d i iv l o v vo,.maj_2.min_5.maj_5.maj_2.min_5.maj_5.maj,11,4, 1027 410 767 834, i iv l o v vo,7
2min_5maj_5maj_,False,0,False,True,28,7, 1027 242 369 410 767 834 984, 79 284, c d i iv l o v vo,.min_5.maj_5.maj_2.min_5.maj,17,6, 1027 242 369 410 767 984, c d i l o v,5
5maj_7min_,False,0,False,True,146,15, 1032 1127 1268 195 228 288 364 483 490 525 627 691 728 834 981, 285, b c d i l o s sb t u v vc,.min_5.maj_7.min_5.maj,146,15, 1032 1127 1268 195 228 288 364 483 490 525 627 691 728 834 981, b c d i l o s sb t u v vc,4
2maj_5maj_10maj_7maj_,False,0,False,True,14,7, 10 1210 308 310 810 875 88, 32, b bv c cv tv u v vc,.maj_10.maj_7.maj_2.maj_5.maj,14,7, 10 1210 308 310 810 875 88, b bv c cv tv u v vc,5
3maj_9maj_,False,0,False,True,12,2, 284 533, 7, c d s,.maj_9.maj_3.maj_9.maj,12,2, 284 533, c d s,4
2maj_10maj_7maj_5maj_,False,0,False,True,48,11, 1119 1171 238 246 256 268 29 310 339 366 83, 35 39 123 127 131 207 230 239, b c d i l o s tb v,.maj_5.maj_2.maj_10.maj_7.maj_5.maj_2.maj_10.maj_7.maj_5.maj_2.maj_10.maj,15,3, 268 339 83, c o s,12
2maj_10maj_7maj_5maj_,False,0,False,True,48,11, 1119 1171 238 246 256 268 29 310 339 366 83, 35 39 123 127 131 207 230 239, b c d i l o s tb v,.maj_7.maj_5.maj_2.maj_10.maj_7.maj_5.maj,15,5, 1119 238 256 29 310, c d i l o tb v,7
2maj_10maj_7maj_5maj_,False,0,False,True,48,11, 1119 1171 238 246 256 268 29 310 339 366 83, 35 39 123 127 131 207 230 239, b c d i l o s tb v,.maj_5.maj_2.maj_10.maj_7.maj_5.maj,14,3, 1171 246 366, b i s v,6
2maj_10maj_7maj_5maj_,False,0,False,True,48,11, 1119 1171 238 246 256 268 29 310 339 366 83, 35 39 123 127 131 207 230 239, b c d i l o s tb v,.maj_10.maj_7.maj_5.maj,4,2, 1171 246, b i s v,4
0min_3maj_7maj_2min_10maj_2maj_,False,0,False,True,10,1, 1169, 62, c v,.maj_2.maj_0.min_3.maj_7.maj_2.min,10,1, 1169, c v,6
0maj_0maj_5maj_2maj_5maj_0maj_0maj_5maj_2maj_5maj_,False,0,False,True,8,1, 448, 42 113 120 183 185 186 196 210 213, c d o,.maj_5.maj_2.maj_5.maj_0.maj_0.maj_5.maj_2.maj_5.maj_0.maj_0.maj_5.maj_2.maj_5.maj_0.maj_0.maj_5.maj_2.maj_5.maj,8,1, 448, c d o,19
2maj_5maj_9min_8maj_,False,0,False,True,45,12, 1044 1046 1094 1248 434 484 543 572 67 749 902 992, 17 20 21 71 223 224 263 298, b c d i ic o od s v vc vu,.maj_9.min_8.maj_2.maj_5.maj_9.min_8.maj_2.maj_5.maj_9.min_8.maj_2.maj,15,3, 1046 1094 749, c d o,12
2maj_5maj_9min_8maj_,False,0,False,True,45,12, 1044 1046 1094 1248 434 484 543 572 67 749 902 992, 17 20 21 71 223 224 263 298, b c d i ic o od s v vc vu,.maj_5.maj_9.min_8.maj_2.maj_5.maj_9.min_8.maj_2.maj,1,1, 1094, c d o v,9
2maj_5maj_9min_8maj_,False,0,False,True,45,12, 1044 1046 1094 1248 434 484 543 572 67 749 902 992, 17 20 21 71 223 224 263 298, b c d i ic o od s v vc vu,.maj_5.maj_9.min_8.maj_2.maj_5.maj,6,4, 1094 1248 484 67, b c d i ic o od v vc,6
2maj_5maj_9min_8maj_,False,0,False,True,45,12, 1044 1046 1094 1248 434 484 543 572 67 749 902 992, 17 20 21 71 223 224 263 298, b c d i ic o od s v vc vu,.maj_9.min_8.maj_2.maj_5.maj,5,3, 434 543 749, b c d i ic o od v vc,5
2maj_5maj_9min_8maj_,False,0,False,True,45,12, 1044 1046 1094 1248 434 484 543 572 67 749 902 992, 17 20 21 71 223 224 263 298, b c d i ic o od s v vc vu,.maj_9.min_8.maj_2.maj,15,2, 572 992, c d s v,4
2maj_5maj_9min_8maj_,False,0,False,True,45,12, 1044 1046 1094 1248 434 484 543 572 67 749 902 992, 17 20 21 71 223 224 263 298, b c d i ic o od s v vc vu,.min_8.maj_2.maj_5.maj,3,2, 1044 902, c d i v vu,4
5maj_7maj_5maj_7maj_5maj_7maj_,False,0,False,True,27,1, 995, 160, c i o p u v,.maj_7.maj_5.maj_7.maj_5.maj_7.maj,27,1, 995, c i o p u v,6
5maj_5maj_5maj_9maj_,False,0,False,True,31,6, 23 307 554 61 761 842, 97 114 221, c d l p s v,.maj_5.maj_5.maj_9.maj_5.maj,17,4, 23 307 554 761, c d l p s v,5
5maj_5maj_5maj_9maj_,False,0,False,True,31,6, 23 307 554 61 761 842, 97 114 221, c d l p s v,.maj_5.maj_9.maj_5.maj,14,4, 554 61 761 842, d l p s v,4
2maj_10maj_7maj_5maj_7maj_5maj_7maj_5maj_,False,0,False,True,27,13, 1102 1119 1134 1177 1193 139 162 29 50 518 668 807 900, 27, c cv l o s v,.maj_10.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj,27,13, 1102 1119 1134 1177 1193 139 162 29 50 518 668 807 900, c cv l o s v,8
3maj_7maj_5maj_9min_,False,0,False,True,20,3, 296 37 549, 12, iv v vc,.maj_9.min_3.maj_7.maj_5.maj,20,3, 296 37 549, iv v vc,5
2maj_10maj_,False,0,False,True,69,30, 1051 1096 1114 116 1220 1234 223 293 369 393 417 43 474 480 53 582 617 62 637 648 670 72 75 794 834 841 844 88 889 990, 22 23 24 25 58 59 60 61 67 68 190 191, b c co cu d i l o p r s u v,.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj,11,4, 116 223 480 62, c d o u v,16
2maj_10maj_,False,0,False,True,69,30, 1051 1096 1114 116 1220 1234 223 293 369 393 417 43 474 480 53 582 617 62 637 648 670 72 75 794 834 841 844 88 889 990, 22 23 24 25 58 59 60 61 67 68 190 191, b c co cu d i l o p r s u v,.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj,2,1, 43, c d o u v,15
2maj_10maj_,False,0,False,True,69,30, 1051 1096 1114 116 1220 1234 223 293 369 393 417 43 474 480 53 582 617 62 637 648 670 72 75 794 834 841 844 88 889 990, 22 23 24 25 58 59 60 61 67 68 190 191, b c co cu d i l o p r s u v,.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj,6,5, 1114 617 648 794 990, b c d l o r u v,12
2maj_10maj_,False,0,False,True,69,30, 1051 1096 1114 116 1220 1234 223 293 369 393 417 43 474 480 53 582 617 62 637 648 670 72 75 794 834 841 844 88 889 990, 22 23 24 25 58 59 60 61 67 68 190 191, b c co cu d i l o p r s u v,.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj,2,2, 582 88, b c d l o r u v,11
2maj_10maj_,False,0,False,True,69,30, 1051 1096 1114 116 1220 1234 223 293 369 393 417 43 474 480 53 582 617 62 637 648 670 72 75 794 834 841 844 88 889 990, 22 23 24 25 58 59 60 61 67 68 190 191, b c co cu d i l o p r s u v,.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj,3,3, 582 72 841, b c co cu d l o r u v,9
2maj_10maj_,False,0,False,True,69,30, 1051 1096 1114 116 1220 1234 223 293 369 393 417 43 474 480 53 582 617 62 637 648 670 72 75 794 834 841 844 88 889 990, 22 23 24 25 58 59 60 61 67 68 190 191, b c co cu d i l o p r s u v,.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj,6,2, 637 834, v,9
2maj_10maj_,False,0,False,True,69,30, 1051 1096 1114 116 1220 1234 223 293 369 393 417 43 474 480 53 582 617 62 637 648 670 72 75 794 834 841 844 88 889 990, 22 23 24 25 58 59 60 61 67 68 190 191, b c co cu d i l o p r s u v,.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj,2,1, 834, u v,8
2maj_10maj_,False,0,False,True,69,30, 1051 1096 1114 116 1220 1234 223 293 369 393 417 43 474 480 53 582 617 62 637 648 670 72 75 794 834 841 844 88 889 990, 22 23 24 25 58 59 60 61 67 68 190 191, b c co cu d i l o p r s u v,.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj,11,7, 1234 223 293 417 62 72 844, b c co cu d i l o r u v,8
2maj_10maj_,False,0,False,True,69,30, 1051 1096 1114 116 1220 1234 223 293 369 393 417 43 474 480 53 582 617 62 637 648 670 72 75 794 834 841 844 88 889 990, 22 23 24 25 58 59 60 61 67 68 190 191, b c co cu d i l o p r s u v,.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj,13,8, 1051 1096 369 670 75 794 841 844, b c co cu d i l o p r s u v,7
2maj_10maj_,False,0,False,True,69,30, 1051 1096 1114 116 1220 1234 223 293 369 393 417 43 474 480 53 582 617 62 637 648 670 72 75 794 834 841 844 88 889 990, 22 23 24 25 58 59 60 61 67 68 190 191, b c co cu d i l o p r s u v,.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj,3,2, 393 834, b u v,7
2maj_10maj_,False,0,False,True,69,30, 1051 1096 1114 116 1220 1234 223 293 369 393 417 43 474 480 53 582 617 62 637 648 670 72 75 794 834 841 844 88 889 990, 22 23 24 25 58 59 60 61 67 68 190 191, b c co cu d i l o p r s u v,.maj_10.maj_2.maj_10.maj_2.maj,10,4, 1220 474 53 889, b i l o u v,5
5maj_5maj_9maj_5min_,False,0,False,True,18,3, 192 691 789, 222, c d i o,.maj_5.maj_9.maj_5.min_5.maj,18,3, 192 691 789, c d i o,5
5maj_7maj_5maj_7maj_7maj_10maj_7maj_,False,0,False,True,13,3, 187 268 560, 34 167 237, c d l p,.maj_7.maj_7.maj_10.maj_7.maj_5.maj_7.maj_5.maj_7.maj_7.maj,12,3, 187 268 560, c d l p,10
5maj_7maj_5maj_7maj_7maj_10maj_7maj_,False,0,False,True,13,3, 187 268 560, 34 167 237, c d l p,.maj_10.maj_7.maj_5.maj_7.maj_5.maj_7.maj_7.maj,1,1, 560, c d l p,8
2maj_3maj_7maj_,False,0,False,True,11,3, 114 370 567, 82 164 208, c d s,.maj_3.maj_7.maj_2.maj_3.maj_7.maj_2.maj,10,2, 114 370, c d s,7
2maj_3maj_7maj_,False,0,False,True,11,3, 114 370 567, 82 164 208, c d s,.maj_7.maj_2.maj_3.maj_7.maj_2.maj,1,1, 567, c d s,6
5maj_9min_8maj_9min_5mct_,False,0,False,True,6,1, 309, 14 15 16 262 265 266 286, c d o,.maj_9.min_8.maj_9.min_5.mct_5.maj_9.min_8.maj_9.min_5.mct_5.maj_9.min,5,1, 309, c d o,12
5maj_9min_8maj_9min_5mct_,False,0,False,True,6,1, 309, 14 15 16 262 265 266 286, c d o,.maj_9.min_5.mct_5.maj_9.min_8.maj_9.min_5.mct_5.maj_9.min,1,1, 309, c d o,10
2maj_9maj_5min_8maj_,False,0,False,True,23,5, 16 355 651 797 86, 57, b c d o v,.maj_2.maj_9.maj_5.min,23,5, 16 355 651 797 86, b c d o v,4
2min_7min_10min_5mct_,False,0,False,True,25,2, 524 708, 294, c d i v,.min_7.min_10.min_5.mct,25,2, 524 708, c d i v,4
0maj_0mct_0mct_,False,0,False,True,15,3, 207 512 864, 53 254 261, c cv i ic l lc o u v vc,.maj_0.mct_0.mct_0.maj_0.mct_0.mct_0.maj,14,2, 512 864, c cv i ic l lc o u v vc,7
0maj_0mct_0mct_,False,0,False,True,15,3, 207 512 864, 53 254 261, c cv i ic l lc o u v vc,.mct_0.mct_0.maj_0.mct_0.mct_0.maj,1,1, 207, c cv i ic l lc o u v vc,6
4min_10min_5maj_5maj_,False,0,False,True,34,5, 1027 303 655 895 984, 271, b i l o v,.min_10.min_5.maj_5.maj,34,5, 1027 303 655 895 984, b i l o v,4
5maj_5maj_7maj_5maj_7maj_7maj_,False,0,False,True,24,12, 1063 1116 1135 1193 1194 347 455 474 510 591 731 787, 133, b c d o s v,.maj_7.maj_5.maj_5.maj_7.maj_5.maj_7.maj,24,12, 1063 1116 1135 1193 1194 347 455 474 510 591 731 787, b c d o s v,7
5maj_7maj_7maj_10maj_7maj_,False,0,False,True,110,36, 100 1031 1125 115 1193 12 1208 1247 179 187 214 215 289 314 317 322 346 358 383 425 439 455 50 518 561 577 67 672 699 773 792 852 859 943 946 948, 28 29 30 33 104 105 106 139 140 141 143 144 145 152 153 154 155, b c cd ct cv d h i l o p s t tv u v vc vl vt,.maj_7.maj_10.maj_7.maj_5.maj_7.maj_7.maj_10.maj_7.maj_5.maj_7.maj_7.maj_10.maj_7.maj_5.maj_7.maj_7.maj_10.maj_7.maj,10,9, 1125 115 214 289 439 577 672 792 948, c h l s v,19
5maj_7maj_7maj_10maj_7maj_,False,0,False,True,110,36, 100 1031 1125 115 1193 12 1208 1247 179 187 214 215 289 314 317 322 346 358 383 425 439 455 50 518 561 577 67 672 699 773 792 852 859 943 946 948, 28 29 30 33 104 105 106 139 140 141 143 144 145 152 153 154 155, b c cd ct cv d h i l o p s t tv u v vc vl vt,.maj_7.maj_5.maj_7.maj_7.maj_10.maj_7.maj_5.maj_7.maj_7.maj_10.maj_7.maj_5.maj_7.maj_7.maj_10.maj_7.maj,1,1, 115, c h l s v,17
5maj_7maj_7maj_10maj_7maj_,False,0,False,True,110,36, 100 1031 1125 115 1193 12 1208 1247 179 187 214 215 289 314 317 322 346 358 383 425 439 455 50 518 561 577 67 672 699 773 792 852 859 943 946 948, 28 29 30 33 104 105 106 139 140 141 143 144 145 152 153 154 155, b c cd ct cv d h i l o p s t tv u v vc vl vt,.maj_5.maj_7.maj_7.maj_10.maj_7.maj_5.maj_7.maj_7.maj_10.maj_7.maj_5.maj_7.maj_7.maj_10.maj_7.maj,1,1, 383, c h l s u v,16
5maj_7maj_7maj_10maj_7maj_,False,0,False,True,110,36, 100 1031 1125 115 1193 12 1208 1247 179 187 214 215 289 314 317 322 346 358 383 425 439 455 50 518 561 577 67 672 699 773 792 852 859 943 946 948, 28 29 30 33 104 105 106 139 140 141 143 144 145 152 153 154 155, b c cd ct cv d h i l o p s t tv u v vc vl vt,.maj_7.maj_7.maj_10.maj_7.maj_5.maj_7.maj_7.maj_10.maj_7.maj_5.maj_7.maj_7.maj_10.maj_7.maj,2,2, 1125 773, c h l s u v,15
5maj_7maj_7maj_10maj_7maj_,False,0,False,True,110,36, 100 1031 1125 115 1193 12 1208 1247 179 187 214 215 289 314 317 322 346 358 383 425 439 455 50 518 561 577 67 672 699 773 792 852 859 943 946 948, 28 29 30 33 104 105 106 139 140 141 143 144 145 152 153 154 155, b c cd ct cv d h i l o p s t tv u v vc vl vt,.maj_10.maj_7.maj_5.maj_7.maj_7.maj_10.maj_7.maj_5.maj_7.maj_7.maj_10.maj_7.maj,1,1, 383, c h l s u v,13
5maj_7maj_7maj_10maj_7maj_,False,0,False,True,110,36, 100 1031 1125 115 1193 12 1208 1247 179 187 214 215 289 314 317 322 346 358 383 425 439 455 50 518 561 577 67 672 699 773 792 852 859 943 946 948, 28 29 30 33 104 105 106 139 140 141 143 144 145 152 153 154 155, b c cd ct cv d h i l o p s t tv u v vc vl vt,.maj_5.maj_7.maj_7.maj_10.maj_7.maj_5.maj_7.maj_7.maj_10.maj_7.maj,3,3, 179 314 852, c h l s u v,11
5maj_7maj_7maj_10maj_7maj_,False,0,False,True,110,36, 100 1031 1125 115 1193 12 1208 1247 179 187 214 215 289 314 317 322 346 358 383 425 439 455 50 518 561 577 67 672 699 773 792 852 859 943 946 948, 28 29 30 33 104 105 106 139 140 141 143 144 145 152 153 154 155, b c cd ct cv d h i l o p s t tv u v vc vl vt,.maj_7.maj_7.maj_10.maj_7.maj_5.maj_7.maj_7.maj_10.maj_7.maj,8,5, 1193 322 577 792 852, c cd ct h l s u v,10
5maj_7maj_7maj_10maj_7maj_,False,0,False,True,110,36, 100 1031 1125 115 1193 12 1208 1247 179 187 214 215 289 314 317 322 346 358 383 425 439 455 50 518 561 577 67 672 699 773 792 852 859 943 946 948, 28 29 30 33 104 105 106 139 140 141 143 144 145 152 153 154 155, b c cd ct cv d h i l o p s t tv u v vc vl vt,.maj_10.maj_7.maj_5.maj_7.maj_7.maj_10.maj_7.maj,1,1, 12, c cd ct h l s u v,8
5maj_7maj_7maj_10maj_7maj_,False,0,False,True,110,36, 100 1031 1125 115 1193 12 1208 1247 179 187 214 215 289 314 317 322 346 358 383 425 439 455 50 518 561 577 67 672 699 773 792 852 859 943 946 948, 28 29 30 33 104 105 106 139 140 141 143 144 145 152 153 154 155, b c cd ct cv d h i l o p s t tv u v vc vl vt,.maj_7.maj_5.maj_7.maj_7.maj_10.maj_7.maj,9,6, 1193 12 289 50 699 943, b c cd ct h l o s u v,7
5maj_7maj_7maj_10maj_7maj_,False,0,False,True,110,36, 100 1031 1125 115 1193 12 1208 1247 179 187 214 215 289 314 317 322 346 358 383 425 439 455 50 518 561 577 67 672 699 773 792 852 859 943 946 948, 28 29 30 33 104 105 106 139 140 141 143 144 145 152 153 154 155, b c cd ct cv d h i l o p s t tv u v vc vl vt,.maj_7.maj_10.maj_7.maj_5.maj_7.maj,17,7, 100 1031 1247 346 358 425 518, b c cv h l p s u v vc,6
