Abstract Loop,keyMode,triadMode,formMode,beatMode,Loop Total,Loop Total Songs,Loop Song IDs,Loop ProgIDs,Loop Forms,Abstract Lick,Lick Total,Lick Total Songs,Lick Song IDs,Lick Forms,Lick Length
2maj_7maj_3maj_,False,0,True,True,21,2, 625 688, 131 132 167 182, v,.maj_3.maj_2.maj_7.maj,2,1, 688, v,4
7maj_7maj_10maj_,False,0,True,True,275,39, 1002 1032 107 1086 1114 1177 1246 1247 1249 1265 15 187 206 209 268 289 317 383 389 406 407 430 455 50 555 560 577 589 67 672 675 74 75 762 810 852 886 889 948, 8 9 10 12 59 62 63 64 67 93 94 95 96 101 102 103 108 110 111 152 153 154 157 175 176 177 183, c l v,.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj,11,2, 317 75, c,11
7maj_7maj_10maj_,False,0,True,True,275,39, 1002 1032 107 1086 1114 1177 1246 1247 1249 1265 15 187 206 209 268 289 317 383 389 406 407 430 455 50 555 560 577 589 67 672 675 74 75 762 810 852 886 889 948, 8 9 10 12 59 62 63 64 67 93 94 95 96 101 102 103 108 110 111 152 153 154 157 175 176 177 183, c l v,.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj,34,4, 1086 74 762 886, c,11
7maj_7maj_10maj_,False,0,True,True,275,39, 1002 1032 107 1086 1114 1177 1246 1247 1249 1265 15 187 206 209 268 289 317 383 389 406 407 430 455 50 555 560 577 589 67 672 675 74 75 762 810 852 886 889 948, 8 9 10 12 59 62 63 64 67 93 94 95 96 101 102 103 108 110 111 152 153 154 157 175 176 177 183, c l v,.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj,1,1, 317, c,10
7maj_7maj_10maj_,False,0,True,True,275,39, 1002 1032 107 1086 1114 1177 1246 1247 1249 1265 15 187 206 209 268 289 317 383 389 406 407 430 455 50 555 560 577 589 67 672 675 74 75 762 810 852 886 889 948, 8 9 10 12 59 62 63 64 67 93 94 95 96 101 102 103 108 110 111 152 153 154 157 175 176 177 183, c l v,.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj,1,1, 762, c,9
7maj_7maj_10maj_,False,0,True,True,275,39, 1002 1032 107 1086 1114 1177 1246 1247 1249 1265 15 187 206 209 268 289 317 383 389 406 407 430 455 50 555 560 577 589 67 672 675 74 75 762 810 852 886 889 948, 8 9 10 12 59 62 63 64 67 93 94 95 96 101 102 103 108 110 111 152 153 154 157 175 176 177 183, c l v,.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj,54,10, 1002 107 1265 209 268 389 555 589 67 852, c v,7
7maj_7maj_10maj_,False,0,True,True,275,39, 1002 1032 107 1086 1114 1177 1246 1247 1249 1265 15 187 206 209 268 289 317 383 389 406 407 430 455 50 555 560 577 589 67 672 675 74 75 762 810 852 886 889 948, 8 9 10 12 59 62 63 64 67 93 94 95 96 101 102 103 108 110 111 152 153 154 157 175 176 177 183, c l v,.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj,18,4, 406 762 810 886, v,7
7maj_7maj_10maj_,False,0,True,True,275,39, 1002 1032 107 1086 1114 1177 1246 1247 1249 1265 15 187 206 209 268 289 317 383 389 406 407 430 455 50 555 560 577 589 67 672 675 74 75 762 810 852 886 889 948, 8 9 10 12 59 62 63 64 67 93 94 95 96 101 102 103 108 110 111 152 153 154 157 175 176 177 183, c l v,.maj_10.maj_7.maj_7.maj_10.maj_7.maj,74,14, 107 1086 1249 209 268 383 389 406 407 430 589 74 762 886, c v,6
7maj_7maj_10maj_,False,0,True,True,275,39, 1002 1032 107 1086 1114 1177 1246 1247 1249 1265 15 187 206 209 268 289 317 383 389 406 407 430 455 50 555 560 577 589 67 672 675 74 75 762 810 852 886 889 948, 8 9 10 12 59 62 63 64 67 93 94 95 96 101 102 103 108 110 111 152 153 154 157 175 176 177 183, c l v,.maj_7.maj_7.maj_10.maj_7.maj,61,21, 1002 1032 1177 1246 1247 1265 15 187 206 289 383 406 50 560 577 672 675 810 852 886 948, c l v,5
7maj_7maj_10maj_,False,0,True,True,275,39, 1002 1032 107 1086 1114 1177 1246 1247 1249 1265 15 187 206 209 268 289 317 383 389 406 407 430 455 50 555 560 577 589 67 672 675 74 75 762 810 852 886 889 948, 8 9 10 12 59 62 63 64 67 93 94 95 96 101 102 103 108 110 111 152 153 154 157 175 176 177 183, c l v,.maj_7.maj_10.maj_7.maj,21,8, 107 1114 15 187 455 75 852 889, c l v,4
5maj_7maj_,False,0,True,True,278,48, 1018 1100 1113 1117 1139 1142 1177 1248 1281 183 187 191 203 208 215 23 234 246 254 330 351 390 4 403 41 417 456 468 477 492 559 560 561 585 591 610 615 619 662 674 758 803 807 845 864 941 968 973, 48 49 50 51 57 61 83 89 90 91 92 97 98 99 104 105 143 144 145 146 147 170 171 172 173 174, c d o v,.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj,33,9, 1018 1100 1113 1117 330 468 619 674 968, c v,14
5maj_7maj_,False,0,True,True,278,48, 1018 1100 1113 1117 1139 1142 1177 1248 1281 183 187 191 203 208 215 23 234 246 254 330 351 390 4 403 41 417 456 468 477 492 559 560 561 585 591 610 615 619 662 674 758 803 807 845 864 941 968 973, 48 49 50 51 57 61 83 89 90 91 92 97 98 99 104 105 143 144 145 146 147 170 171 172 173 174, c d o v,.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj,12,4, 1018 403 477 968, c v,12
5maj_7maj_,False,0,True,True,278,48, 1018 1100 1113 1117 1139 1142 1177 1248 1281 183 187 191 203 208 215 23 234 246 254 330 351 390 4 403 41 417 456 468 477 492 559 560 561 585 591 610 615 619 662 674 758 803 807 845 864 941 968 973, 48 49 50 51 57 61 83 89 90 91 92 97 98 99 104 105 143 144 145 146 147 170 171 172 173 174, c d o v,.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj,7,3, 330 417 674, v,10
5maj_7maj_,False,0,True,True,278,48, 1018 1100 1113 1117 1139 1142 1177 1248 1281 183 187 191 203 208 215 23 234 246 254 330 351 390 4 403 41 417 456 468 477 492 559 560 561 585 591 610 615 619 662 674 758 803 807 845 864 941 968 973, 48 49 50 51 57 61 83 89 90 91 92 97 98 99 104 105 143 144 145 146 147 170 171 172 173 174, c d o v,.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj,49,16, 1113 1139 1177 203 208 23 254 4 403 456 468 585 591 615 662 973, c o v,8
5maj_7maj_,False,0,True,True,278,48, 1018 1100 1113 1117 1139 1142 1177 1248 1281 183 187 191 203 208 215 23 234 246 254 330 351 390 4 403 41 417 456 468 477 492 559 560 561 585 591 610 615 619 662 674 758 803 807 845 864 941 968 973, 48 49 50 51 57 61 83 89 90 91 92 97 98 99 104 105 143 144 145 146 147 170 171 172 173 174, c d o v,.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj,3,2, 1018 477, c v,7
5maj_7maj_,False,0,True,True,278,48, 1018 1100 1113 1117 1139 1142 1177 1248 1281 183 187 191 203 208 215 23 234 246 254 330 351 390 4 403 41 417 456 468 477 492 559 560 561 585 591 610 615 619 662 674 758 803 807 845 864 941 968 973, 48 49 50 51 57 61 83 89 90 91 92 97 98 99 104 105 143 144 145 146 147 170 171 172 173 174, c d o v,.maj_7.maj_5.maj_7.maj_5.maj_7.maj,27,6, 187 215 492 560 561 803, c,6
5maj_7maj_,False,0,True,True,278,48, 1018 1100 1113 1117 1139 1142 1177 1248 1281 183 187 191 203 208 215 23 234 246 254 330 351 390 4 403 41 417 456 468 477 492 559 560 561 585 591 610 615 619 662 674 758 803 807 845 864 941 968 973, 48 49 50 51 57 61 83 89 90 91 92 97 98 99 104 105 143 144 145 146 147 170 171 172 173 174, c d o v,.maj_5.maj_7.maj_5.maj_7.maj_5.maj,54,21, 1018 1100 1113 1117 1142 1248 1281 183 191 203 351 390 403 41 456 585 615 619 807 845 973, c o v,6
5maj_7maj_,False,0,True,True,278,48, 1018 1100 1113 1117 1139 1142 1177 1248 1281 183 187 191 203 208 215 23 234 246 254 330 351 390 4 403 41 417 456 468 477 492 559 560 561 585 591 610 615 619 662 674 758 803 807 845 864 941 968 973, 48 49 50 51 57 61 83 89 90 91 92 97 98 99 104 105 143 144 145 146 147 170 171 172 173 174, c d o v,.maj_7.maj_5.maj_7.maj_5.maj,5,2, 559 845, c d v,5
5maj_7maj_,False,0,True,True,278,48, 1018 1100 1113 1117 1139 1142 1177 1248 1281 183 187 191 203 208 215 23 234 246 254 330 351 390 4 403 41 417 456 468 477 492 559 560 561 585 591 610 615 619 662 674 758 803 807 845 864 941 968 973, 48 49 50 51 57 61 83 89 90 91 92 97 98 99 104 105 143 144 145 146 147 170 171 172 173 174, c d o v,.maj_5.maj_7.maj_5.maj,7,5, 1018 330 403 559 674, d,4
5maj_7maj_,False,0,True,True,278,48, 1018 1100 1113 1117 1139 1142 1177 1248 1281 183 187 191 203 208 215 23 234 246 254 330 351 390 4 403 41 417 456 468 477 492 559 560 561 585 591 610 615 619 662 674 758 803 807 845 864 941 968 973, 48 49 50 51 57 61 83 89 90 91 92 97 98 99 104 105 143 144 145 146 147 170 171 172 173 174, c d o v,.maj_7.maj_5.maj_7.maj,29,3, 234 610 864, c,4
5maj_7maj_,False,0,True,True,278,48, 1018 1100 1113 1117 1139 1142 1177 1248 1281 183 187 191 203 208 215 23 234 246 254 330 351 390 4 403 41 417 456 468 477 492 559 560 561 585 591 610 615 619 662 674 758 803 807 845 864 941 968 973, 48 49 50 51 57 61 83 89 90 91 92 97 98 99 104 105 143 144 145 146 147 170 171 172 173 174, c d o v,.maj_5.maj_7.maj,52,5, 246 610 758 864 941, c,3
2mct_5maj_5maj_,False,0,True,True,73,4, 1200 222 46 81, 31 100 187, c l,.maj_2.mct_5.maj_5.maj_2.mct,34,2, 1200 46, c,5
2mct_5maj_5maj_,False,0,True,True,73,4, 1200 222 46 81, 31 100 187, c l,.maj_2.mct_5.maj,39,2, 222 81, l,3
0maj_10maj_7maj_7maj_,False,0,True,True,12,1, 621, 112 158 159 178 179 184 185, v,.maj_10.maj_7.maj_7.maj_0.maj_10.maj_7.maj_7.maj_0.maj_10.maj_7.maj_7.maj_0.maj_10.maj_7.maj_7.maj_0.maj_10.maj_7.maj,12,1, 621, v,19
1maj_2maj_2min_7min_,False,0,True,True,23,2, 281 587, 208, c,.min_7.min_1.maj_2.maj,23,2, 281 587, c,4
1maj_11min_10min_2min_,False,0,True,True,26,3, 1112 319 729, 203, c,.min_2.min_1.maj_11.min,26,3, 1112 319 729, c,4
5min_7maj_,False,0,True,True,28,5, 104 1147 456 650 798, 149 226, v,.maj_5.min_7.maj_5.min_7.maj_5.min,23,3, 104 456 798, v,6
5min_7maj_,False,0,True,True,28,5, 104 1147 456 650 798, 149 226, v,.min_7.maj_5.min_7.maj_5.min,5,2, 1147 650, v,5
2min_5maj_5maj_,False,0,True,True,32,7, 1027 1055 410 465 479 767 984, 130 169, v,.maj_5.maj_2.min_5.maj_5.maj,25,5, 1027 410 465 767 984, v,5
2min_5maj_5maj_,False,0,True,True,32,7, 1027 1055 410 465 479 767 984, 130 169, v,.maj_2.min_5.maj_5.maj,7,3, 1055 479 984, v,4
5maj_5maj_9min_5min_,False,0,True,True,56,8, 127 228 315 728 804 834 926 986, 6 7 85 205 213 214, c,.maj_9.min_5.min_5.maj_5.maj_9.min_5.min_5.maj_5.maj,34,5, 315 728 834 926 986, c,9
5maj_5maj_9min_5min_,False,0,True,True,56,8, 127 228 315 728 804 834 926 986, 6 7 85 205 213 214, c,.min_5.min_5.maj_5.maj_9.min_5.min_5.maj_5.maj,1,1, 315, c,8
5maj_5maj_9min_5min_,False,0,True,True,56,8, 127 228 315 728 804 834 926 986, 6 7 85 205 213 214, c,.maj_5.maj_9.min_5.min_5.maj_5.maj,3,1, 127, c,6
5maj_5maj_9min_5min_,False,0,True,True,56,8, 127 228 315 728 804 834 926 986, 6 7 85 205 213 214, c,.min_5.min_5.maj_5.maj,13,6, 127 315 728 804 926 986, c,4
5maj_5maj_9min_5min_,False,0,True,True,56,8, 127 228 315 728 804 834 926 986, 6 7 85 205 213 214, c,.maj_9.min_5.min_5.maj,5,1, 228, c,4
5maj_7min_,False,0,True,True,196,25, 100 1124 1127 1174 1292 134 195 228 288 300 306 369 445 483 490 627 691 70 78 834 85 872 917 925 981, 204 207 224 225, c v,.min_5.maj_7.min_5.maj_7.min_5.maj,27,4, 1174 1292 445 872, v,6
5maj_7min_,False,0,True,True,196,25, 100 1124 1127 1174 1292 134 195 228 288 300 306 369 445 483 490 627 691 70 78 834 85 872 917 925 981, 204 207 224 225, c v,.min_5.maj_7.min_5.maj,169,22, 100 1124 1127 1174 134 195 228 288 300 306 369 483 490 627 691 70 78 834 85 917 925 981, c v,4
2maj_2min_8maj_,False,0,True,True,89,14, 1051 1073 1279 155 281 334 352 464 478 531 553 599 898 991, 16 17 18 23 24 25 32 33 34 35 77 78 79 125 168 193 194 195 197 198 199 219, c v,.maj_2.min_8.maj_2.maj_2.min_8.maj_2.maj_2.min_8.maj_2.maj_2.min_8.maj_2.maj,12,2, 352 531, c,13
2maj_2min_8maj_,False,0,True,True,89,14, 1051 1073 1279 155 281 334 352 464 478 531 553 599 898 991, 16 17 18 23 24 25 32 33 34 35 77 78 79 125 168 193 194 195 197 198 199 219, c v,.min_8.maj_2.maj_2.min_8.maj_2.maj_2.min_8.maj_2.maj_2.min_8.maj_2.maj,36,6, 1073 1279 334 352 599 898, c,12
2maj_2min_8maj_,False,0,True,True,89,14, 1051 1073 1279 155 281 334 352 464 478 531 553 599 898 991, 16 17 18 23 24 25 32 33 34 35 77 78 79 125 168 193 194 195 197 198 199 219, c v,.maj_2.maj_2.min_8.maj_2.maj_2.min_8.maj_2.maj_2.min_8.maj_2.maj,1,1, 531, c,11
2maj_2min_8maj_,False,0,True,True,89,14, 1051 1073 1279 155 281 334 352 464 478 531 553 599 898 991, 16 17 18 23 24 25 32 33 34 35 77 78 79 125 168 193 194 195 197 198 199 219, c v,.maj_2.min_8.maj_2.maj_2.min_8.maj_2.maj_2.min_8.maj_2.maj,3,1, 898, c,10
2maj_2min_8maj_,False,0,True,True,89,14, 1051 1073 1279 155 281 334 352 464 478 531 553 599 898 991, 16 17 18 23 24 25 32 33 34 35 77 78 79 125 168 193 194 195 197 198 199 219, c v,.min_8.maj_2.maj_2.min_8.maj_2.maj_2.min_8.maj_2.maj,5,3, 1051 464 531, c,9
2maj_2min_8maj_,False,0,True,True,89,14, 1051 1073 1279 155 281 334 352 464 478 531 553 599 898 991, 16 17 18 23 24 25 32 33 34 35 77 78 79 125 168 193 194 195 197 198 199 219, c v,.maj_2.min_8.maj_2.maj_2.min_8.maj_2.maj,3,1, 352, c,7
2maj_2min_8maj_,False,0,True,True,89,14, 1051 1073 1279 155 281 334 352 464 478 531 553 599 898 991, 16 17 18 23 24 25 32 33 34 35 77 78 79 125 168 193 194 195 197 198 199 219, c v,.min_8.maj_2.maj_2.min_8.maj_2.maj,15,5, 1051 1073 155 281 898, c v,6
2maj_2min_8maj_,False,0,True,True,89,14, 1051 1073 1279 155 281 334 352 464 478 531 553 599 898 991, 16 17 18 23 24 25 32 33 34 35 77 78 79 125 168 193 194 195 197 198 199 219, c v,.maj_2.maj_2.min_8.maj_2.maj,8,3, 155 464 553, c v,5
2maj_2min_8maj_,False,0,True,True,89,14, 1051 1073 1279 155 281 334 352 464 478 531 553 599 898 991, 16 17 18 23 24 25 32 33 34 35 77 78 79 125 168 193 194 195 197 198 199 219, c v,.maj_2.min_8.maj_2.maj,6,2, 478 991, c v,4
1maj_4min_7min_,False,0,True,True,52,3, 1173 227 978, 215 217, o t,.min_7.min_1.maj,34,2, 1173 227, t,3
1maj_4min_7min_,False,0,True,True,52,3, 1173 227 978, 215 217, o t,.min_1.maj_4.min,18,1, 978, o,3
2maj_10maj_7maj_5maj_,False,0,True,True,31,4, 238 29 339 83, 11 56 73 87 107 119 120 138 139 150, c v,.maj_5.maj_2.maj_10.maj_7.maj_5.maj_2.maj_10.maj_7.maj_5.maj_2.maj_10.maj,6,1, 29, v,12
2maj_10maj_7maj_5maj_,False,0,True,True,31,4, 238 29 339 83, 11 56 73 87 107 119 120 138 139 150, c v,.maj_5.maj_2.maj_10.maj_7.maj_5.maj_2.maj_10.maj,25,4, 238 29 339 83, c v,8
0maj_0maj_5maj_2maj_5maj_0maj_0maj_5maj_2maj_5maj_,False,0,True,True,16,1, 448, 14, c,.maj_0.maj_5.maj_2.maj_5.maj_0.maj_0.maj_5.maj_2.maj_5.maj,16,1, 448, c,10
2maj_3maj_7maj_,False,0,True,True,21,4, 114 1246 370 567, 38, c,.maj_3.maj_7.maj_2.maj,21,4, 114 1246 370 567, c,4
2maj_10maj_7maj_7maj_10maj_7maj_9min_8maj_,False,0,True,True,12,1, 705, 60, c,.maj_7.maj_9.min_8.maj_2.maj_10.maj_7.maj_7.maj,12,1, 705, c,8
0maj_0maj_,False,0,True,True,110,22, 1012 102 1024 1037 1043 1082 1171 12 153 202 245 348 390 448 461 465 655 670 689 734 790 920, 2 113 114 115 116 117 162 163 164 165, b v,.maj_0.maj_0.maj_0.maj_0.maj_0.maj_0.maj_0.maj_0.maj_0.maj_0.maj_0.maj_0.maj_0.maj,9,2, 1043 153, v,14
0maj_0maj_,False,0,True,True,110,22, 1012 102 1024 1037 1043 1082 1171 12 153 202 245 348 390 448 461 465 655 670 689 734 790 920, 2 113 114 115 116 117 162 163 164 165, b v,.maj_0.maj_0.maj_0.maj_0.maj_0.maj_0.maj_0.maj_0.maj_0.maj_0.maj_0.maj,2,1, 1043, v,12
0maj_0maj_,False,0,True,True,110,22, 1012 102 1024 1037 1043 1082 1171 12 153 202 245 348 390 448 461 465 655 670 689 734 790 920, 2 113 114 115 116 117 162 163 164 165, b v,.maj_0.maj_0.maj_0.maj_0.maj_0.maj_0.maj_0.maj,17,5, 245 348 461 689 734, v,8
0maj_0maj_,False,0,True,True,110,22, 1012 102 1024 1037 1043 1082 1171 12 153 202 245 348 390 448 461 465 655 670 689 734 790 920, 2 113 114 115 116 117 162 163 164 165, b v,.maj_0.maj_0.maj_0.maj_0.maj_0.maj,4,2, 1043 153, v,6
0maj_0maj_,False,0,True,True,110,22, 1012 102 1024 1037 1043 1082 1171 12 153 202 245 348 390 448 461 465 655 670 689 734 790 920, 2 113 114 115 116 117 162 163 164 165, b v,.maj_0.maj_0.maj_0.maj_0.maj,11,3, 390 689 734, v,5
0maj_0maj_,False,0,True,True,110,22, 1012 102 1024 1037 1043 1082 1171 12 153 202 245 348 390 448 461 465 655 670 689 734 790 920, 2 113 114 115 116 117 162 163 164 165, b v,.maj_0.maj_0.maj_0.maj,67,18, 1012 102 1024 1037 1043 1082 1171 12 153 202 448 465 655 670 689 734 790 920, b v,4
0maj_5maj_7maj_5maj_7maj_,False,0,True,True,8,3, 296 346 668, 155, c,.maj_7.maj_0.maj_5.maj_7.maj,8,3, 296 346 668, c,5
2maj_5maj_7maj_10maj_,False,0,True,True,34,3, 150 81 821, 29 65 70 82, c,.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj,34,3, 150 81 821, c,8
3maj_9min_,False,0,True,True,12,2, 390 920, 5 211, c,.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min,12,2, 390 920, c,8
2maj_10maj_,False,0,True,True,74,17, 1051 1234 1281 1286 223 293 415 448 480 53 561 572 582 617 637 834 844, 1 3 15 109 123 124 160 161 166, b c v,.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj,8,3, 53 637 834, v,9
2maj_10maj_,False,0,True,True,74,17, 1051 1234 1281 1286 223 293 415 448 480 53 561 572 582 617 637 834 844, 1 3 15 109 123 124 160 161 166, b c v,.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj,28,5, 1286 415 448 53 834, v,8
2maj_10maj_,False,0,True,True,74,17, 1051 1234 1281 1286 223 293 415 448 480 53 561 572 582 617 637 834 844, 1 3 15 109 123 124 160 161 166, b c v,.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj,23,4, 223 480 582 844, c,8
2maj_10maj_,False,0,True,True,74,17, 1051 1234 1281 1286 223 293 415 448 480 53 561 572 582 617 637 834 844, 1 3 15 109 123 124 160 161 166, b c v,.maj_2.maj_10.maj_2.maj_10.maj_2.maj_10.maj,1,1, 834, v,7
2maj_10maj_,False,0,True,True,74,17, 1051 1234 1281 1286 223 293 415 448 480 53 561 572 582 617 637 834 844, 1 3 15 109 123 124 160 161 166, b c v,.maj_10.maj_2.maj_10.maj_2.maj_10.maj,1,1, 53, v,6
2maj_10maj_,False,0,True,True,74,17, 1051 1234 1281 1286 223 293 415 448 480 53 561 572 582 617 637 834 844, 1 3 15 109 123 124 160 161 166, b c v,.maj_2.maj_10.maj_2.maj_10.maj_2.maj,13,7, 1051 1234 1281 293 561 572 617, b,6
5maj_5maj_9maj_5min_,False,0,True,True,30,3, 1188 691 789, 84, c,.maj_5.maj_9.maj_5.min,30,3, 1188 691 789, c,4
5maj_5maj_7maj_7maj_5maj_7maj_,False,0,True,True,17,7, 1116 1194 123 126 167 570 787, 134, v,.maj_5.maj_7.maj_7.maj_5.maj_7.maj_5.maj,17,7, 1116 1194 123 126 167 570 787, v,7
2maj_5maj_9min_8maj_,False,0,True,True,125,24, 1042 1046 1094 119 120 1228 1270 145 157 169 250 253 278 511 54 568 571 587 598 620 637 749 914 992, 4 21 43 106 122 136 196 210 218, c v,.maj_9.min_8.maj_2.maj_5.maj_9.min_8.maj_2.maj,40,11, 119 120 1228 145 169 253 54 568 571 598 620, c v,8
2maj_5maj_9min_8maj_,False,0,True,True,125,24, 1042 1046 1094 119 120 1228 1270 145 157 169 250 253 278 511 54 568 571 587 598 620 637 749 914 992, 4 21 43 106 122 136 196 210 218, c v,.min_8.maj_2.maj_5.maj_9.min_8.maj_2.maj,4,1, 1270, c v,7
2maj_5maj_9min_8maj_,False,0,True,True,125,24, 1042 1046 1094 119 120 1228 1270 145 157 169 250 253 278 511 54 568 571 587 598 620 637 749 914 992, 4 21 43 106 122 136 196 210 218, c v,.maj_2.maj_5.maj_9.min_8.maj_2.maj,12,4, 511 571 914 992, c v,6
2maj_5maj_9min_8maj_,False,0,True,True,125,24, 1042 1046 1094 119 120 1228 1270 145 157 169 250 253 278 511 54 568 571 587 598 620 637 749 914 992, 4 21 43 106 122 136 196 210 218, c v,.maj_5.maj_9.min_8.maj_2.maj,15,6, 120 157 250 278 587 992, c v,5
2maj_5maj_9min_8maj_,False,0,True,True,125,24, 1042 1046 1094 119 120 1228 1270 145 157 169 250 253 278 511 54 568 571 587 598 620 637 749 914 992, 4 21 43 106 122 136 196 210 218, c v,.min_8.maj_2.maj_5.maj,54,5, 1042 1046 1094 637 749, c,4
2mct_2mct_8mct_,False,0,True,True,10,2, 352 913, 188 190 191, v,.mct_8.mct_2.mct_2.mct_8.mct_2.mct,10,2, 352 913, v,6
2maj_5maj_5maj_,False,0,True,True,320,61, 101 1040 1041 1044 1045 105 1104 1138 1143 1154 1208 1218 1225 1239 1245 167 184 224 231 235 249 254 290 294 296 30 324 325 355 372 380 385 387 43 443 448 463 465 472 477 500 555 565 589 6 615 620 690 71 720 726 731 758 785 791 821 838 902 914 94 993, 19 20 26 27 28 40 41 44 45 46 47 54 68 74 80 81 121 126 133 137 140 141, c v,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,19,4, 1143 324 443 791, c,12
2maj_5maj_5maj_,False,0,True,True,320,61, 101 1040 1041 1044 1045 105 1104 1138 1143 1154 1208 1218 1225 1239 1245 167 184 224 231 235 249 254 290 294 296 30 324 325 355 372 380 385 387 43 443 448 463 465 472 477 500 555 565 589 6 615 620 690 71 720 726 731 758 785 791 821 838 902 914 94 993, 19 20 26 27 28 40 41 44 45 46 47 54 68 74 80 81 121 126 133 137 140 141, c v,.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,4,1, 463, c,11
2maj_5maj_5maj_,False,0,True,True,320,61, 101 1040 1041 1044 1045 105 1104 1138 1143 1154 1208 1218 1225 1239 1245 167 184 224 231 235 249 254 290 294 296 30 324 325 355 372 380 385 387 43 443 448 463 465 472 477 500 555 565 589 6 615 620 690 71 720 726 731 758 785 791 821 838 902 914 94 993, 19 20 26 27 28 40 41 44 45 46 47 54 68 74 80 81 121 126 133 137 140 141, c v,.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,13,3, 1040 235 43, c,9
