Abstract Loop,keyMode,triadMode,formMode,beatMode,Loop Total,Loop Total Songs,Loop Song IDs,Loop ProgIDs,Loop Forms,Abstract Lick,Lick Total,Lick Total Songs,Lick Song IDs,Lick Forms,Lick Length
5maj_5maj_5maj_97_,False,7,False,True,7,1, 307, 100 103, c d,.maj_5.maj_5.maj_9.7_5.maj,4,1, 307, c d,5
5maj_5maj_5maj_97_,False,7,False,True,7,1, 307, 100 103, c d,.maj_5.maj_9.7_5.maj,3,1, 307, c d,4
5maj_5maj_7maj_77_,False,7,False,True,27,12, 1072 1107 1116 1141 346 472 56 678 71 787 822 993, 128 138, c cv h l v,.maj_7.7_5.maj_5.maj_7.maj_7.7_5.maj,13,6, 1072 1116 1141 472 787 993, c l v,7
5maj_5maj_7maj_77_,False,7,False,True,27,12, 1072 1107 1116 1141 346 472 56 678 71 787 822 993, 128 138, c cv h l v,.maj_7.maj_7.7_5.maj,14,6, 1107 346 56 678 71 822, c cv h l v,4
27_5maj_5maj_,False,7,False,True,50,20, 102 1072 1138 1141 1154 1218 1245 167 222 235 296 308 463 472 500 565 606 689 726 914, 7 8 66 67 105 106 107 108, b bv c cd co cu cv d i iv l p s uv v,.maj_5.maj_2.7_5.maj_5.maj_2.7_5.maj_5.maj_2.7_5.maj,10,4, 1072 1154 463 500, c d s v,10
27_5maj_5maj_,False,7,False,True,50,20, 102 1072 1138 1141 1154 1218 1245 167 222 235 296 308 463 472 500 565 606 689 726 914, 7 8 66 67 105 106 107 108, b bv c cd co cu cv d i iv l p s uv v,.maj_2.7_5.maj_5.maj_2.7_5.maj_5.maj_2.7_5.maj,2,1, 1154, c d s v,9
27_5maj_5maj_,False,7,False,True,50,20, 102 1072 1138 1141 1154 1218 1245 167 222 235 296 308 463 472 500 565 606 689 726 914, 7 8 66 67 105 106 107 108, b bv c cd co cu cv d i iv l p s uv v,.7_5.maj_5.maj_2.7_5.maj_5.maj_2.7_5.maj,1,1, 308, c d l s v,8
27_5maj_5maj_,False,7,False,True,50,20, 102 1072 1138 1141 1154 1218 1245 167 222 235 296 308 463 472 500 565 606 689 726 914, 7 8 66 67 105 106 107 108, b bv c cd co cu cv d i iv l p s uv v,.maj_2.7_5.maj_5.maj_2.7_5.maj,3,1, 500, c d l s v,6
27_5maj_5maj_,False,7,False,True,50,20, 102 1072 1138 1141 1154 1218 1245 167 222 235 296 308 463 472 500 565 606 689 726 914, 7 8 66 67 105 106 107 108, b bv c cd co cu cv d i iv l p s uv v,.7_5.maj_5.maj_2.7_5.maj,16,9, 1138 1245 167 235 565 606 689 726 914, c cd cv d l p s v,5
27_5maj_5maj_,False,7,False,True,50,20, 102 1072 1138 1141 1154 1218 1245 167 222 235 296 308 463 472 500 565 606 689 726 914, 7 8 66 67 105 106 107 108, b bv c cd co cu cv d i iv l p s uv v,.maj_5.maj_2.7_5.maj,18,7, 102 1141 1218 167 222 296 472, b bv c cd co cu cv d i iv l p s uv v,4
3maj_7maj_5maj_9min_,False,7,False,True,24,3, 1107 71 845, 232, c d o s t,.min_3.maj_7.maj_5.maj,24,3, 1107 71 845, c d o s t,4
0maj_0maj_0maj_0sus_,False,7,False,True,23,1, 348, 59, c l u,.maj_0.maj_0.sus_0.maj,23,1, 348, c l u,4
07_07_,False,7,False,True,23,5, 1024 153 245 790 915, 2, c i l u v,.7_0.7_0.7_0.7,23,5, 1024 153 245 790 915, c i l u v,4
5maj_7maj_5maj_7maj_7maj_10maj_7maj_,False,7,False,True,13,3, 187 268 560, 45 154 206, c d l p,.maj_7.maj_7.maj_10.maj_7.maj_5.maj_7.maj_5.maj_7.maj_7.maj,12,3, 187 268 560, c d l p,10
5maj_7maj_5maj_7maj_7maj_10maj_7maj_,False,7,False,True,13,3, 187 268 560, 45 154 206, c d l p,.maj_10.maj_7.maj_5.maj_7.maj_5.maj_7.maj_7.maj,1,1, 560, c d l p,8
2maj_3maj_7maj_,False,7,False,True,13,3, 114 370 567, 92 151 186, c d s,.maj_3.maj_7.maj_2.maj_3.maj_7.maj_2.maj,10,2, 114 370, c d s,7
2maj_3maj_7maj_,False,7,False,True,13,3, 114 370 567, 92 151 186, c d s,.maj_7.maj_2.maj_3.maj_7.maj_2.maj,3,1, 567, c d s,6
2min7_10maj_,False,7,False,True,20,7, 1276 150 307 382 481 94 961, 252, i l lv p pc u v vp,.min7_10.maj_2.min7_10.maj,20,7, 1276 150 307 382 481 94 961, i l lv p pc u v vp,4
0maj_0sus_,False,7,False,True,57,17, 1012 1048 1145 177 182 229 231 421 469 518 555 651 670 706 711 770 775, 63 64 65 184 278 279 280 281, b c d i iv l o p u uv v,.sus_0.maj_0.sus_0.maj_0.sus_0.maj_0.sus_0.maj,6,4, 182 421 469 775, d o u v,8
0maj_0sus_,False,7,False,True,57,17, 1012 1048 1145 177 182 229 231 421 469 518 555 651 670 706 711 770 775, 63 64 65 184 278 279 280 281, b c d i iv l o p u uv v,.sus_0.maj_0.sus_0.maj_0.sus_0.maj,2,2, 469 651, d o u v,6
0maj_0sus_,False,7,False,True,57,17, 1012 1048 1145 177 182 229 231 421 469 518 555 651 670 706 711 770 775, 63 64 65 184 278 279 280 281, b c d i iv l o p u uv v,.maj_0.sus_0.maj_0.sus_0.maj,2,1, 711, d iv o u uv v,5
0maj_0sus_,False,7,False,True,57,17, 1012 1048 1145 177 182 229 231 421 469 518 555 651 670 706 711 770 775, 63 64 65 184 278 279 280 281, b c d i iv l o p u uv v,.sus_0.maj_0.sus_0.maj,34,12, 1012 1048 1145 177 231 469 518 555 651 670 770 775, b c d i iv l o p u uv v,4
0maj_0sus_,False,7,False,True,57,17, 1012 1048 1145 177 182 229 231 421 469 518 555 651 670 706 711 770 775, 63 64 65 184 278 279 280 281, b c d i iv l o p u uv v,.maj_0.sus_0.maj,13,2, 229 706, b c i l p u v,3
0aug_5min7_0min7_0min7_7aug_,False,7,False,True,12,1, 887, 23 24 255 266 269, c d l s v,.min7_0.min7_7.aug_0.aug_5.min7_0.min7_0.min7_7.aug_0.aug_5.min7_0.min7_0.min7_7.aug,12,1, 887, c d l s v,13
5maj_7maj_7maj_10maj_7maj_,False,7,False,True,52,14, 100 1031 1119 1135 12 162 179 187 215 50 561 852 859 948, 44 139 142, c d i l o p s v,.maj_7.maj_7.maj_10.maj_7.maj_5.maj_7.maj,20,8, 100 1135 12 162 179 50 852 948, c l p s v,7
5maj_7maj_7maj_10maj_7maj_,False,7,False,True,52,14, 100 1031 1119 1135 12 162 179 187 215 50 561 852 859 948, 44 139 142, c d i l o p s v,.maj_7.maj_10.maj_7.maj_5.maj_7.maj,4,2, 1031 1119, c l p s v,6
5maj_7maj_7maj_10maj_7maj_,False,7,False,True,52,14, 100 1031 1119 1135 12 162 179 187 215 50 561 852 859 948, 44 139 142, c d i l o p s v,.maj_10.maj_7.maj_5.maj_7.maj,28,4, 187 215 561 859, c d i l o p v,5
5min_8maj_117_,False,7,False,True,35,6, 238 248 434 618 658 834, 51, b c cl cv i iv l lu u uc v vb,.maj_11.7_5.min,35,6, 238 248 434 618 658 834, b c cl cv i iv l lu u uc v vb,3
0maj_0maj6_0maj7_0maj6_,False,7,False,True,36,5, 102 153 183 390 734, 60, c d i v,.maj_0.maj6_0.maj7_0.maj6,36,5, 102 153 183 390 734, c d i v,4
0maj_5maj_2maj_5maj_,False,7,False,True,28,4, 385 467 66 798, 58 85 115 116 119 120 181 182 189 190 199 200, b c d o v,.maj_5.maj_2.maj_5.maj_0.maj_5.maj_2.maj_5.maj_0.maj_5.maj_2.maj_5.maj,12,2, 385 467, b c d o v,12
0maj_5maj_2maj_5maj_,False,7,False,True,28,4, 385 467 66 798, 58 85 115 116 119 120 181 182 189 190 199 200, b c d o v,.maj_0.maj_5.maj_2.maj_5.maj_0.maj_5.maj_2.maj_5.maj_0.maj_5.maj_2.maj,14,2, 66 798, c d o v,12
0maj_5maj_2maj_5maj_,False,7,False,True,28,4, 385 467 66 798, 58 85 115 116 119 120 181 182 189 190 199 200, b c d o v,.maj_5.maj_2.maj_5.maj_0.maj_5.maj_2.maj_5.maj,2,1, 467, b c d o v,8
2sus_5maj_5maj_,False,7,False,True,40,6, 101 1082 1112 1218 1286 720, 193, c d i iv o od u uv v vo,.maj_2.sus_5.maj,40,6, 101 1082 1112 1218 1286 720, c d i iv o od u uv v vo,3
57_77_77_107_77_,False,7,False,True,24,11, 1125 115 1193 1247 214 289 314 383 510 672 792, 1 4 5 12 13 15 17, c h l s v,.7_5.7_7.7_7.7_10.7_7.7_5.7_7.7_7.7_10.7_7.7_5.7_7.7_7.7_10.7_7.7,11,8, 1125 115 1193 214 289 383 672 792, c h l s v,16
57_77_77_107_77_,False,7,False,True,24,11, 1125 115 1193 1247 214 289 314 383 510 672 792, 1 4 5 12 13 15 17, c h l s v,.7_10.7_7.7_5.7_7.7_7.7_10.7_7.7_5.7_7.7_7.7_10.7_7.7,1,1, 383, c h l s v,13
57_77_77_107_77_,False,7,False,True,24,11, 1125 115 1193 1247 214 289 314 383 510 672 792, 1 4 5 12 13 15 17, c h l s v,.7_5.7_7.7_7.7_10.7_7.7_5.7_7.7_7.7_10.7_7.7,3,2, 1247 314, c h l s v,11
57_77_77_107_77_,False,7,False,True,24,11, 1125 115 1193 1247 214 289 314 383 510 672 792, 1 4 5 12 13 15 17, c h l s v,.7_7.7_5.7_7.7_7.7_10.7_7.7,9,5, 1193 214 289 510 672, c h l s v,7
2maj_5maj_5maj_7maj_5maj_,False,7,False,True,41,13, 1018 183 203 30 347 372 432 443 468 615 845 946 973, 136 187, c cs cv i iv l o t uc v vp,.maj_7.maj_5.maj_2.maj_5.maj_5.maj,15,6, 30 347 372 443 615 946, c cs cv i l v vp,6
2maj_5maj_5maj_7maj_5maj_,False,7,False,True,41,13, 1018 183 203 30 347 372 432 443 468 615 845 946 973, 136 187, c cs cv i iv l o t uc v vp,.maj_2.maj_5.maj_5.maj_7.maj,26,7, 1018 183 203 432 468 845 973, c i iv l o t uc v,5
5maj_5maj_7maj_7maj_,False,7,False,True,34,12, 1009 1063 1228 1281 347 555 559 59 591 671 905 926, 99 101 112, b c cb co ct cu cv i iv l o s v,.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,12,5, 1228 1281 591 671 905, b c i l o v,8
5maj_5maj_7maj_7maj_,False,7,False,True,34,12, 1009 1063 1228 1281 347 555 559 59 591 671 905 926, 99 101 112, b c cb co ct cu cv i iv l o s v,.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,7,4, 347 555 59 591, b c i l o s v,7
5maj_5maj_7maj_7maj_,False,7,False,True,34,12, 1009 1063 1228 1281 347 555 559 59 591 671 905 926, 99 101 112, b c cb co ct cu cv i iv l o s v,.maj_5.maj_7.maj_7.maj_5.maj,15,4, 1009 1063 559 926, c cb co ct cu cv iv,5
2no3_3maj_7maj_,False,7,False,True,9,3, 215 51 567, 277, c i v,.no3_3.maj_7.maj_2.no3,9,3, 215 51 567, c i v,4
2min7_7min7_10min7_5sus_,False,7,False,True,25,2, 524 708, 265, c d i v,.min7_7.min7_10.min7_5.sus,25,2, 524 708, c d i v,4
77_77_107_,False,7,False,True,25,9, 1134 1247 289 314 425 455 510 640 853, 14 16, b c d h l o s v vl,.7_7.7_7.7_10.7_7.7,12,6, 1134 1247 289 314 425 510, b c d h l s v vl,5
77_77_107_,False,7,False,True,25,9, 1134 1247 289 314 425 455 510 640 853, 14 16, b c d h l o s v vl,.7_7.7_10.7_7.7,13,3, 455 640 853, b c d h l o s v vl,4
0maj_5maj_7maj_,False,7,False,True,33,8, 1069 1119 1153 244 457 46 662 889, 102 110 158 170 180, b c d i l o u v,.maj_5.maj_7.maj_0.maj_5.maj_7.maj_0.maj_5.maj,9,4, 1119 244 46 662, b c i l o u v,8
0maj_5maj_7maj_,False,7,False,True,33,8, 1069 1119 1153 244 457 46 662 889, 102 110 158 170 180, b c d i l o u v,.maj_7.maj_0.maj_5.maj_7.maj_0.maj_5.maj,2,1, 1153, b c i l o u v,7
0maj_5maj_7maj_,False,7,False,True,33,8, 1069 1119 1153 244 457 46 662 889, 102 110 158 170 180, b c d i l o u v,.maj_0.maj_5.maj_7.maj_0.maj_5.maj,1,1, 244, b c i l o u v,6
0maj_5maj_7maj_,False,7,False,True,33,8, 1069 1119 1153 244 457 46 662 889, 102 110 158 170 180, b c d i l o u v,.maj_5.maj_7.maj_0.maj_5.maj_7.maj,21,3, 1069 457 889, c d u,6
5min7_7min7_,False,7,False,True,24,4, 366 442 811 958, 263, c cu d i iv l uv v vp,.min7_5.min7_7.min7_5.min7,24,4, 366 442 811 958, c cu d i iv l uv v vp,4
0maj_9min7_8maj7_7maj_,False,7,False,True,10,1, 390, 223, c,.maj7_7.maj_0.maj_9.min7,10,1, 390, c,4
0min_5min_7min_,False,7,False,True,34,2, 195 25, 238, i l t v,.min_5.min_7.min,34,2, 195 25, i l t v,3
27_10maj7_7maj_7maj_10maj_7maj_9min7_8maj7_,False,7,False,True,6,1, 705, 21 148 149 150 163 164 222 224 268, c d,.maj_7.maj_9.min7_8.maj7_2.7_10.maj7_7.maj_7.maj_10.maj_7.maj_9.min7_8.maj7_2.7_10.maj7_7.maj_7.maj,6,1, 705, c d,16
5maj6_7maj6_,False,7,False,True,8,2, 293 585, 217 218, b d o v,.maj6_7.maj6_5.maj6_7.maj6_5.maj6,6,1, 585, d o v,5
5maj6_7maj6_,False,7,False,True,8,2, 293 585, 217 218, b d o v,.maj6_5.maj6_7.maj6_5.maj6,2,2, 293 585, b d o v,4
