Abstract Loop,keyMode,triadMode,formMode,beatMode,Loop Total,Loop Total Songs,Loop Song IDs,Loop ProgIDs,Loop Forms,Abstract Lick,Lick Total,Lick Total Songs,Lick Song IDs,Lick Forms,Lick Length
77_107_7maj_,False,1,False,False,17,6, 322 358 425 427 439 577, 42 187, c cd ct h l u v vt,.maj_7.7_10.7_7.maj,3,3, 322 425 427, c cd ct h l u v vt,4
1maj_2maj_2min7_7min7_,False,1,False,False,5,1, 281, 100 123 283 290, c d o t,.min7_1.maj_2.maj_2.min7_7.min7_1.maj_2.maj_2.min7_7.min7_1.maj_2.maj_2.min7_7.min7_1.maj_2.maj,4,1, 281, c d o t,15
1maj_2maj_2min7_7min7_,False,1,False,False,5,1, 281, 100 123 283 290, c d o t,.min7_7.min7_1.maj_2.maj_2.min7_7.min7_1.maj_2.maj_2.min7_7.min7_1.maj_2.maj,1,1, 281, c d o t,12
3maj_9min_,False,1,False,False,22,12, 112 1261 1270 1292 228 250 3 310 404 543 549 617, 48 49 50 51 52 256 257 258 259, c co d i iv o od u v,.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min,4,4, 112 1270 310 404, co d o v,14
3maj_9min_,False,1,False,False,22,12, 112 1261 1270 1292 228 250 3 310 404 543 549 617, 48 49 50 51 52 256 257 258 259, c co d i iv o od u v,.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min,1,1, 549, c co d o v,12
3maj_9min_,False,1,False,False,22,12, 112 1261 1270 1292 228 250 3 310 404 543 549 617, 48 49 50 51 52 256 257 258 259, c co d i iv o od u v,.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min,2,2, 543 617, c co d o od v,10
3maj_9min_,False,1,False,False,22,12, 112 1261 1270 1292 228 250 3 310 404 543 549 617, 48 49 50 51 52 256 257 258 259, c co d i iv o od u v,.min_3.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min,2,2, 250 3, c co d o od v,9
3maj_9min_,False,1,False,False,22,12, 112 1261 1270 1292 228 250 3 310 404 543 549 617, 48 49 50 51 52 256 257 258 259, c co d i iv o od u v,.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min,6,4, 112 1292 228 310, c co d i o od v,8
3maj_9min_,False,1,False,False,22,12, 112 1261 1270 1292 228 250 3 310 404 543 549 617, 48 49 50 51 52 256 257 258 259, c co d i iv o od u v,.maj_9.min_3.maj_9.min_3.maj_9.min,7,6, 1261 250 3 404 549 617, c co d i iv o od u v,6
5maj_10maj_9maj_,False,1,False,False,10,1, 1220, 47 74 165, i l o v,.maj_5.maj_10.maj_9.maj_5.maj_10.maj_9.maj_5.maj_10.maj,10,1, 1220, i l o v,9
5min_77_,False,1,False,False,15,6, 1147 1290 396 4 456 583, 29 30 269 270, b c i o p s v,.min_7.7_5.min_7.7_5.min_7.7_5.min,9,3, 396 4 456, b c s v,7
5min_77_,False,1,False,False,15,6, 1147 1290 396 4 456 583, 29 30 269 270, b c i o p s v,.7_5.min_7.7_5.min_7.7_5.min,2,2, 1147 4, b c o p s v,6
5min_77_,False,1,False,False,15,6, 1147 1290 396 4 456 583, 29 30 269 270, b c i o p s v,.7_5.min_7.7_5.min,4,3, 1290 396 583, b c i o p s v,4
2min_5min_5maj_,False,1,False,False,15,4, 1234 1258 1270 992, 122, c l lc p s v,.maj_2.min_5.min_5.maj_2.min,15,4, 1234 1258 1270 992, c l lc p s v,5
3maj_9min_8maj_7maj_9min_,False,1,False,False,19,5, 228 545 617 814 902, 221, b c l p t v,.maj_7.maj_9.min_3.maj_9.min,19,5, 228 545 617 814 902, b c l p t v,5
2maj_5maj_5maj_7maj_5maj_7maj_5maj_,False,1,False,False,11,7, 1063 212 246 30 463 477 615, 152 201, c i l o v,.maj_5.maj_7.maj_5.maj_7.maj_5.maj_2.maj_5.maj_5.maj,10,7, 1063 212 246 30 463 477 615, c i l o v,9
2maj_5maj_5maj_7maj_5maj_7maj_5maj_,False,1,False,False,11,7, 1063 212 246 30 463 477 615, 152 201, c i l o v,.maj_7.maj_5.maj_7.maj_5.maj_2.maj_5.maj_5.maj,1,1, 246, c i l o v,8
5maj_5maj_7maj_7maj_5maj_7maj_5maj_7maj_,False,1,False,False,17,8, 1009 126 1281 191 23 452 559 941, 141 200, c d l o tb to tv u uv v,.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj,16,7, 126 1281 191 23 452 559 941, c d l o tb to tv u uv v,11
5maj_5maj_7maj_7maj_5maj_7maj_5maj_7maj_,False,1,False,False,17,8, 1009 126 1281 191 23 452 559 941, 141 200, c d l o tb to tv u uv v,.maj_5.maj_5.maj_7.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj,1,1, 1009, c d l o tb to tv u uv v,10
0maj_0sus2_,False,1,False,False,16,5, 177 234 469 670 913, 86 87 294, b d i l o p pc v,.maj_0.sus2_0.maj_0.sus2_0.maj,7,2, 469 913, d o p v,5
0maj_0sus2_,False,1,False,False,16,5, 177 234 469 670 913, 86 87 294, b d i l o p pc v,.sus2_0.maj_0.sus2_0.maj,6,2, 469 670, b d i l o p v,4
0maj_0sus2_,False,1,False,False,16,5, 177 234 469 670 913, 86 87 294, b d i l o p pc v,.maj_0.sus2_0.maj,3,2, 177 234, b d i l o p pc v,3
2min7_10maj9_,False,1,False,False,25,2, 1273 528, 242 281, b c d i s u v,.maj9_2.min7_10.maj9_2.min7,25,2, 1273 528, b c d i s u v,4
21_21_81_,False,1,False,False,11,3, 1276 352 913, 1 2, c i t v,.1_8.1_2.1_2.1_8.1_2.1,11,3, 1276 352 913, c i t v,6
2maj_10maj_7maj_5maj_,False,1,False,False,39,9, 1119 1171 238 256 29 310 339 803 83, 195, b c d i l o s tb v,.maj_7.maj_5.maj_2.maj_10.maj_7.maj_5.maj,39,9, 1119 1171 238 256 29 310 339 803 83, b c d i l o s tb v,7
5maj_5maj_7maj_77_5maj_77_,False,1,False,False,39,15, 1006 1054 1107 1116 1141 1194 1287 160 167 399 570 787 788 822 993, 23 210, c l lv u v,.7_5.maj_7.7_5.maj_5.maj_7.maj_7.7,15,6, 1107 1116 1287 160 399 787, c v,7
5maj_5maj_7maj_77_5maj_77_,False,1,False,False,39,15, 1006 1054 1107 1116 1141 1194 1287 160 167 399 570 787 788 822 993, 23 210, c l lv u v,.maj_7.maj_7.7_5.maj_7.7_5.maj,24,11, 1006 1054 1116 1141 1194 1287 167 570 788 822 993, c l lv u v,6
2maj_10maj_,False,1,False,False,119,33, 1031 1051 1109 116 1220 1281 184 223 270 369 387 393 415 417 43 448 480 53 561 568 582 617 64 648 700 706 72 75 794 834 841 844 990, 64 94, b c co cu cv d i l o p r s u v vp,.maj_10.maj_2.maj_10.maj_2.maj_10.maj_2.maj,100,27, 1031 1051 1109 116 223 270 369 393 415 417 43 448 480 53 561 582 617 64 648 706 72 75 794 834 841 844 990, b c co cu cv d i l o p r s u v vp,7
2maj_10maj_,False,1,False,False,119,33, 1031 1051 1109 116 1220 1281 184 223 270 369 387 393 415 417 43 448 480 53 561 568 582 617 64 648 700 706 72 75 794 834 841 844 990, 64 94, b c co cu cv d i l o p r s u v vp,.maj_2.maj_10.maj_2.maj_10.maj_2.maj,19,12, 1031 116 1220 1281 184 387 480 568 617 700 834 990, b c co cu cv d i l o p r s u v vp,6
2maj_5maj_9min_8maj_,False,1,False,False,98,36, 1063 1094 112 1155 119 1210 1228 1248 1270 145 157 217 253 355 371 401 404 434 465 484 511 54 543 549 568 571 587 617 620 623 67 749 902 905 964 992, 60 113 163, b bc c cb cd cl cs ct cu cv d dv i ic iv l ld lv o od sv u v vc vd vt vu,.maj_2.maj_5.maj_9.min_8.maj_2.maj_5.maj,64,20, 1094 119 1210 1248 1270 145 253 355 401 511 54 549 568 571 587 617 620 67 749 992, b c cb cd cs ct cv d dv i ic l ld lv o od sv u v vc vt vu,7
2maj_5maj_9min_8maj_,False,1,False,False,98,36, 1063 1094 112 1155 119 1210 1228 1248 1270 145 157 217 253 355 371 401 404 434 465 484 511 54 543 549 568 571 587 617 620 623 67 749 902 905 964 992, 60 113 163, b bc c cb cd cl cs ct cu cv d dv i ic iv l ld lv o od sv u v vc vd vt vu,.maj_5.maj_9.min_8.maj_2.maj_5.maj,14,8, 1094 1210 157 217 465 484 543 587, b bc c cb cd cs ct cv d dv i ic iv l ld lv o od sv u v vc vd vt vu,6
2maj_5maj_9min_8maj_,False,1,False,False,98,36, 1063 1094 112 1155 119 1210 1228 1248 1270 145 157 217 253 355 371 401 404 434 465 484 511 54 543 549 568 571 587 617 620 623 67 749 902 905 964 992, 60 113 163, b bc c cb cd cl cs ct cu cv d dv i ic iv l ld lv o od sv u v vc vd vt vu,.maj_9.min_8.maj_2.maj_5.maj,20,16, 1063 112 1155 1228 253 371 404 434 543 549 568 587 623 902 905 964, b bc c cb cd cl cs ct cu cv d dv i ic iv l ld lv o od sv u v vc vd vt vu,5
2maj_10maj_7maj_5maj_7maj_5maj_7maj_5maj_,False,1,False,False,12,6, 1119 215 29 623 807 995, 96, b c l o p v,.maj_2.maj_10.maj_7.maj_5.maj_7.maj_5.maj_7.maj,12,6, 1119 215 29 623 807 995, b c l o p v,8
07_5maj_7maj_,False,1,False,False,8,3, 112 244 788, 26 80, b c cl co cv v,.maj_0.7_5.maj_7.maj_0.7_5.maj_7.maj,8,3, 112 244 788, b c cl co cv v,7
15_115(b7)_,False,1,False,False,19,1, 884, 9, l u,.5(b7)_1.5_11.5(b7),19,1, 884, l u,3
3maj_7maj_5maj_7maj_7maj_7maj_,False,1,False,False,11,3, 366 370 699, 130, c d v,.maj_3.maj_7.maj_5.maj_7.maj_7.maj,11,3, 366 370 699, c d v,6
7maj_7maj_10maj(9)_,False,1,False,False,14,3, 107 886 889, 230 235, c i l t v,.maj_7.maj_10.maj(9)_7.maj_7.maj_10.maj(9)_7.maj,10,2, 107 886, c i t v,7
7maj_7maj_10maj(9)_,False,1,False,False,14,3, 107 886 889, 230 235, c i l t v,.maj(9)_7.maj_7.maj_10.maj(9)_7.maj,4,3, 107 886 889, c i l t v,5
27_5maj_5maj_,False,1,False,False,41,17, 102 1072 1141 1154 1218 167 222 245 296 463 472 477 500 565 571 689 914, 18 19 20 90 91 168 169 170, b bv c cd co cu cv d i iv l p s uv v,.7_5.maj_5.maj_2.7_5.maj_5.maj_2.7_5.maj_5.maj_2.7_5.maj,9,4, 1072 1154 463 477, c co cu cv d s v,11
27_5maj_5maj_,False,1,False,False,41,17, 102 1072 1141 1154 1218 167 222 245 296 463 472 477 500 565 571 689 914, 18 19 20 90 91 168 169 170, b bv c cd co cu cv d i iv l p s uv v,.maj_5.maj_2.7_5.maj_5.maj_2.7_5.maj_5.maj_2.7_5.maj,1,1, 500, c co cu cv d s v,10
27_5maj_5maj_,False,1,False,False,41,17, 102 1072 1141 1154 1218 167 222 245 296 463 472 477 500 565 571 689 914, 18 19 20 90 91 168 169 170, b bv c cd co cu cv d i iv l p s uv v,.maj_2.7_5.maj_5.maj_2.7_5.maj_5.maj_2.7_5.maj,5,2, 1072 1218, c co cu cv d s v,9
27_5maj_5maj_,False,1,False,False,41,17, 102 1072 1141 1154 1218 167 222 245 296 463 472 477 500 565 571 689 914, 18 19 20 90 91 168 169 170, b bv c cd co cu cv d i iv l p s uv v,.7_5.maj_5.maj_2.7_5.maj_5.maj_2.7_5.maj,4,3, 222 463 477, b c co cu cv d l s v,8
27_5maj_5maj_,False,1,False,False,41,17, 102 1072 1141 1154 1218 167 222 245 296 463 472 477 500 565 571 689 914, 18 19 20 90 91 168 169 170, b bv c cd co cu cv d i iv l p s uv v,.maj_5.maj_2.7_5.maj_5.maj_2.7_5.maj,3,1, 500, b c co cu cv d l s v,7
27_5maj_5maj_,False,1,False,False,41,17, 102 1072 1141 1154 1218 167 222 245 296 463 472 477 500 565 571 689 914, 18 19 20 90 91 168 169 170, b bv c cd co cu cv d i iv l p s uv v,.maj_2.7_5.maj_5.maj_2.7_5.maj,2,1, 472, b c co cu cv d iv l s uv v,6
27_5maj_5maj_,False,1,False,False,41,17, 102 1072 1141 1154 1218 167 222 245 296 463 472 477 500 565 571 689 914, 18 19 20 90 91 168 169 170, b bv c cd co cu cv d i iv l p s uv v,.7_5.maj_5.maj_2.7_5.maj,7,4, 1218 565 689 914, b c cd co cu cv d iv l p s uv v,5
27_5maj_5maj_,False,1,False,False,41,17, 102 1072 1141 1154 1218 167 222 245 296 463 472 477 500 565 571 689 914, 18 19 20 90 91 168 169 170, b bv c cd co cu cv d i iv l p s uv v,.maj_5.maj_2.7_5.maj,10,6, 102 1141 167 245 296 571, b bv c cd co cu cv d i iv l p s uv v,4
2maj_10maj(9)_,False,1,False,False,16,2, 608 637, 234, i l v,.maj(9)_2.maj_10.maj(9)_2.maj,16,2, 608 637, i l v,4
0min7_2min_10maj_,False,1,False,False,15,1, 550, 85 248 284, s v,.maj_0.min7_2.min_10.maj_0.min7_2.min,15,1, 550, s v,6
0min7_0min9_,False,1,False,False,24,2, 55 670, 282 291, i l t v,.min9_0.min7_0.min9_0.min7,24,2, 55 670, i l t v,4
5maj_7maj_5maj_7maj_7maj_10maj_7maj_,False,1,False,False,30,13, 10 1177 162 187 268 50 560 662 707 94 946 965 995, 71 153 161 205 215 226, b c cr d i l o p pc s u v,.maj_5.maj_7.maj_5.maj_7.maj_7.maj_10.maj_7.maj_5.maj_7.maj_5.maj_7.maj_7.maj,10,2, 187 560, b c d l,13
5maj_7maj_5maj_7maj_7maj_10maj_7maj_,False,1,False,False,30,13, 10 1177 162 187 268 50 560 662 707 94 946 965 995, 71 153 161 205 215 226, b c cr d i l o p pc s u v,.maj_7.maj_7.maj_10.maj_7.maj_5.maj_7.maj_5.maj_7.maj_7.maj,4,3, 268 707 946, b c cr d l p pc,10
5maj_7maj_5maj_7maj_7maj_10maj_7maj_,False,1,False,False,30,13, 10 1177 162 187 268 50 560 662 707 94 946 965 995, 71 153 161 205 215 226, b c cr d i l o p pc s u v,.maj_7.maj_10.maj_7.maj_5.maj_7.maj_5.maj_7.maj,6,3, 162 50 995, b c d i l o p s u v,8
5maj_7maj_5maj_7maj_7maj_10maj_7maj_,False,1,False,False,30,13, 10 1177 162 187 268 50 560 662 707 94 946 965 995, 71 153 161 205 215 226, b c cr d i l o p pc s u v,.maj_10.maj_7.maj_5.maj_7.maj_5.maj_7.maj,10,6, 10 1177 560 662 94 965, b c d i l o p s u v,7
0min7_7aug(b7)_5min9_,False,1,False,False,12,1, 887, 44 289 292, c d l s v,.min7_7.aug(b7)_5.min9_0.min7_7.aug(b7)_5.min9_0.min7_7.aug(b7),12,1, 887, c d l s v,8
21_51_51_,False,1,False,False,26,7, 1170 467 594 736 767 777 78, 5, c i lc t u v vc,.1_5.1_2.1_5.1,26,7, 1170 467 594 736 767 777 78, c i lc t u v vc,4
2maj_3maj_7maj_,False,1,False,False,25,7, 1043 114 1246 168 370 567 727, 103 129 189 190, c d l s v,.maj_7.maj_2.maj_3.maj_7.maj_2.maj_3.maj_7.maj,9,4, 114 1246 168 727, c d l s v,8
2maj_3maj_7maj_,False,1,False,False,25,7, 1043 114 1246 168 370 567 727, 103 129 189 190, c d l s v,.maj_2.maj_3.maj_7.maj_2.maj_3.maj_7.maj,3,1, 727, c d l s v,7
2maj_3maj_7maj_,False,1,False,False,25,7, 1043 114 1246 168 370 567 727, 103 129 189 190, c d l s v,.maj_3.maj_7.maj_2.maj_3.maj_7.maj,8,2, 114 370, c d l s v,6
2maj_3maj_7maj_,False,1,False,False,25,7, 1043 114 1246 168 370 567 727, 103 129 189 190, c d l s v,.maj_7.maj_2.maj_3.maj_7.maj,5,2, 1043 567, c d l s v,5
1maj_4min_7min7_,False,1,False,False,13,2, 227 385, 134, l o t v,.maj_4.min_7.min7_1.maj,13,2, 227 385, l o t v,4
2min_3maj_7maj_,False,1,False,False,15,5, 1052 1203 397 747 807, 117, c cd p,.maj_2.min_3.maj_7.maj_2.min,15,5, 1052 1203 397 747 807, c cd p,5
2min7_10maj_,False,1,False,False,26,7, 1276 150 239 307 382 889 961, 280, b i l lv p pc u v vp,.min7_10.maj_2.min7_10.maj,26,7, 1276 150 239 307 382 889 961, b i l lv p pc u v vp,4
0maj_1maj_11sus4_,False,1,False,False,17,5, 325 351 553 651 78, 77, c i l p u v,.maj_11.sus4_0.maj,17,5, 325 351 553 651 78, c i l p u v,3
2maj_5maj_77_5maj_5maj_,False,1,False,False,18,4, 1203 250 278 707, 106, b c cl co o p uv v vo vp,.maj_2.maj_5.maj_7.7_5.maj,18,4, 1203 250 278 707, b c cl co o p uv v vo vp,5
2maj_5maj_9min_3maj_9min_8maj_,False,1,False,False,15,5, 217 598 616 617 749, 254, c o t v,.min_3.maj_9.min_8.maj_2.maj_5.maj_9.min,15,5, 217 598 616 617 749, c o t v,7
0min_0minmaj7_0min7_,False,1,False,False,19,7, 1181 1253 506 583 618 658 927, 252, b c u v,.min_0.minmaj7_0.min7,19,7, 1181 1253 506 583 618 658 927, b c u v,3
5maj_5maj_7maj_5maj_7maj_7maj_,False,1,False,False,19,9, 1066 1135 191 207 347 474 555 559 591, 158 206 218, b c ct d o s sd t u v vc vs,.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_5.maj_7.maj,8,3, 1066 207 347, b c d o s u v,9
5maj_5maj_7maj_5maj_7maj_7maj_,False,1,False,False,19,9, 1066 1135 191 207 347 474 555 559 591, 158 206 218, b c ct d o s sd t u v vc vs,.maj_7.maj_7.maj_5.maj_5.maj_7.maj_5.maj_7.maj,1,1, 474, b c d o s u v,8
5maj_5maj_7maj_5maj_7maj_7maj_,False,1,False,False,19,9, 1066 1135 191 207 347 474 555 559 591, 158 206 218, b c ct d o s sd t u v vc vs,.maj_7.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,10,7, 1066 1135 191 347 555 559 591, c ct d o s sd t v vc vs,8
5maj_7maj_7maj_10maj_7maj_,False,1,False,False,44,20, 100 1031 1034 1039 1155 12 1208 1276 179 187 246 50 560 67 699 707 852 946 948 952, 72 160 204 214 216 225 227, b c d i l o p s u v,.maj_7.maj_7.maj_10.maj_7.maj_5.maj_7.maj_7.maj_10.maj_7.maj,14,6, 1155 179 187 67 852 948, c l o v,10
5maj_7maj_7maj_10maj_7maj_,False,1,False,False,44,20, 100 1031 1034 1039 1155 12 1208 1276 179 187 246 50 560 67 699 707 852 946 948 952, 72 160 204 214 216 225 227, b c d i l o p s u v,.maj_7.maj_10.maj_7.maj_5.maj_7.maj_7.maj_10.maj_7.maj,2,1, 952, c l o v,9
5maj_7maj_7maj_10maj_7maj_,False,1,False,False,44,20, 100 1031 1034 1039 1155 12 1208 1276 179 187 246 50 560 67 699 707 852 946 948 952, 72 160 204 214 216 225 227, b c d i l o p s u v,.maj_10.maj_7.maj_5.maj_7.maj_7.maj_10.maj_7.maj,2,2, 12 1276, b c l o v,8
5maj_7maj_7maj_10maj_7maj_,False,1,False,False,44,20, 100 1031 1034 1039 1155 12 1208 1276 179 187 246 50 560 67 699 707 852 946 948 952, 72 160 204 214 216 225 227, b c d i l o p s u v,.maj_5.maj_7.maj_7.maj_10.maj_7.maj_5.maj_7.maj,6,4, 1034 12 1208 187, b c d i l o p s v,8
5maj_7maj_7maj_10maj_7maj_,False,1,False,False,44,20, 100 1031 1034 1039 1155 12 1208 1276 179 187 246 50 560 67 699 707 852 946 948 952, 72 160 204 214 216 225 227, b c d i l o p s u v,.maj_7.maj_5.maj_7.maj_7.maj_10.maj_7.maj,9,6, 1155 246 50 560 699 946, b c d i l o s v,7
5maj_7maj_7maj_10maj_7maj_,False,1,False,False,44,20, 100 1031 1034 1039 1155 12 1208 1276 179 187 246 50 560 67 699 707 852 946 948 952, 72 160 204 214 216 225 227, b c d i l o p s u v,.maj_7.maj_7.maj_10.maj_7.maj_5.maj_7.maj,6,3, 100 187 707, b c d i l o p s v,7
5maj_7maj_7maj_10maj_7maj_,False,1,False,False,44,20, 100 1031 1034 1039 1155 12 1208 1276 179 187 246 50 560 67 699 707 852 946 948 952, 72 160 204 214 216 225 227, b c d i l o p s u v,.maj_7.maj_10.maj_7.maj_5.maj_7.maj,5,3, 1031 1039 1276, b c d i l o p s u v,6
7maj_9min_8maj_,False,1,False,False,5,1, 698, 57 244, l tv v,.maj_9.min_8.maj_7.maj_9.min_8.maj_7.maj_9.min,5,1, 698, l tv v,8
0maj_0maj6_0maj7_0maj6_,False,1,False,False,38,5, 102 153 183 390 734, 84, c d i v,.maj_0.maj6_0.maj7_0.maj6,38,5, 102 153 183 390 734, c d i v,4
3maj_9maj_,False,1,False,False,11,3, 284 743 828, 131, c d i il l o v vd,.maj_3.maj_9.maj_3.maj_9.maj,11,3, 284 743 828, c d i il l o v vd,5
0min7_5maj_7min_,False,1,False,False,28,3, 195 384 490, 231 287, c i o v,.min7_5.maj_7.min_0.min7_5.maj,28,3, 195 384 490, c i o v,5
5maj_5maj_7maj_77_,False,1,False,False,10,5, 1072 1107 1141 787 993, 182 209, c l v,.maj_7.maj_7.7_5.maj_5.maj_7.maj_7.7_5.maj,6,2, 1072 1141, c l v,8
5maj_5maj_7maj_77_,False,1,False,False,10,5, 1072 1107 1141 787 993, 182 209, c l v,.maj_7.7_5.maj_5.maj_7.maj_7.7_5.maj,4,3, 1107 787 993, c l v,7
2min7_3maj_7maj_5maj_7maj_,False,1,False,False,18,2, 429 492, 285, c d v,.min7_3.maj_7.maj_5.maj_7.maj,18,2, 429 492, c d v,5
5maj_7maj_5maj_7maj_10maj_7maj_5maj_7maj_7maj_,False,1,False,False,24,7, 245 457 560 610 889 968 995, 207, c o u v,.maj_7.maj_5.maj_7.maj_7.maj_5.maj_7.maj_5.maj_7.maj,24,7, 245 457 560 610 889 968 995, c o u v,9
2maj_5maj_5maj_7maj_5maj_,False,1,False,False,8,3, 10 347 671, 155, b c cs cv i l o v,.maj_5.maj_7.maj_5.maj_2.maj_5.maj_5.maj,8,3, 10 347 671, b c cs cv i l o v,7
5maj13_7maj7_,False,1,False,False,13,1, 700, 236 240, c s v,.maj7_5.maj13_7.maj7_5.maj13,13,1, 700, c s v,4
77_77_107_,False,1,False,False,5,5, 289 314 510 640 853, 34 37, b c d h l o s v vl,.7_7.7_7.7_10.7_7.7,4,4, 289 314 510 640, b c d h l s v vl,5
77_77_107_,False,1,False,False,5,5, 289 314 510 640 853, 34 37, b c d h l o s v vl,.7_7.7_10.7_7.7,1,1, 853, b c d h l o s v vl,4
57_57_77_77_,False,1,False,False,12,4, 1024 1110 853 864, 14 31, l s v,.7_7.7_5.7_5.7_7.7_7.7_5.7,11,4, 1024 1110 853 864, l s v,7
57_57_77_77_,False,1,False,False,12,4, 1024 1110 853 864, 14 31, l s v,.7_5.7_5.7_7.7_7.7_5.7,1,1, 1110, l s v,6
