progID,Prog Count,Prog Length,Lick,,,,,,,,,,,,,,,,,,,Lick String,H,Hashes,ALL Songs (inc. Dups),Total Songs (no Dups),Sorted Songs,Forms,Boundary Cases,Loop,Loop Length,# Repeats,Last Loop Chord,LoopAbs
21,50,4,C.7,F.min,C.7,F.min,,,,,,,,,,,,,,,,C.7_F.min_C.7_F.min_,1.9971567272915927,#,11,10,1147 1290 396 4 456 583 650 692 824 97 ,b c i iv l o p s u v ,(692: iv) ,_C.7_F.min,2,2.0,5:min-->,5min_77_
22,27,6,C.7,F.min,C.7,F.min,C.7,F.min,,,,,,,,,,,,,,C.7_F.min_C.7_F.min_C.7_F.min_,1.5304930567574826,#,6,5,1147 396 4 456 692 ,b c o p s v ,NoBound,_C.7_F.min,2,3.0,5:min-->,5min_77_
23,20,7,C.7,G.7,C.7,F.7,C.7,G.7,C.7,,,,,,,,,,,,,C.7_G.7_C.7_F.7_C.7_G.7_C.7_,1.1917601481809734,#,5,4,1024 1110 853 864 ,l s v ,NoBound,_C.7_G.7_C.7_F.7,4,1.75,5:7-->,57_57_77_77_
24,53,7,C.7,G.7,C.7,G.7,D.7,C.7,G.7,,,,,,,,,,,,,C.7_G.7_C.7_G.7_D.7_C.7_G.7_,1.2640996060804366,##,12,12,1125 115 1193 1247 214 289 314 383 455 510 672 792 ,c h l s v ,NoBound,_C.7_G.7_C.7_G.7_D.7,5,1.4,7:7-->,57_77_77_107_77_
25,31,12,C.7,G.7,C.7,G.7,D.7,C.7,G.7,C.7,G.7,D.7,C.7,G.7,,,,,,,,C.7_G.7_C.7_G.7_D.7_C.7_G.7_C.7_G.7_D.7_C.7_G.7_,1.3785532828283609,####,9,9,1125 115 1193 214 289 383 455 672 792 ,c h l s v ,NoBound,_C.7_G.7_C.7_G.7_D.7,5,2.4,7:7-->,57_77_77_107_77_
26,80,5,C.7,G.7,D.7,C.7,G.7,,,,,,,,,,,,,,,C.7_G.7_D.7_C.7_G.7_,1.250081100371435,#,15,15,1125 1134 115 1193 1247 214 289 314 383 425 455 510 640 672 792 ,b c d h l s v vl ,(289: vl) ,_C.7_G.7_D.7,3,1.67,7:7-->,77_77_107_
27,42,10,C.7,G.7,D.7,C.7,G.7,C.7,G.7,D.7,C.7,G.7,,,,,,,,,,C.7_G.7_D.7_C.7_G.7_C.7_G.7_D.7_C.7_G.7_,1.2290268912868845,####,11,11,1125 115 1193 1247 214 289 314 383 455 672 792 ,c h l s v ,NoBound,_C.7_G.7_D.7_C.7_G.7,5,2.0,7:7-->,57_77_77_107_77_
28,27,15,C.7,G.7,D.7,C.7,G.7,C.7,G.7,D.7,C.7,G.7,C.7,G.7,D.7,C.7,G.7,,,,,C.7_G.7_D.7_C.7_G.7_C.7_G.7_D.7_C.7_G.7_C.7_G.7_D.7_C.7_G.7_,1.4805774296980352,####,9,9,1125 115 1193 214 289 383 455 672 792 ,c h l s v ,NoBound,_C.7_G.7_D.7_C.7_G.7,5,3.0,7:7-->,57_77_77_107_77_
29,87,4,C.7,G.7,F.7,C.7,,,,,,,,,,,,,,,,C.7_G.7_F.7_C.7_,1.3416027427175852,#,16,16,1125 1134 115 1193 1247 214 289 314 383 425 455 510 640 672 792 853 ,b c d h l o s v vl ,(289: vl) ,_C.7_G.7_F.7,3,1.33,10:7-->,77_77_107_
30,43,9,C.7,G.7,F.7,C.7,F.7,C.7,G.7,F.7,C.7,,,,,,,,,,,C.7_G.7_F.7_C.7_F.7_C.7_G.7_F.7_C.7_,1.2115770785068336,####,11,11,1125 115 1193 1247 214 289 314 383 455 672 792 ,c h l s v ,NoBound,_C.7_G.7_F.7_C.7_F.7,5,1.8,5:7-->,57_77_77_107_77_
31,28,14,C.7,G.7,F.7,C.7,F.7,C.7,G.7,F.7,C.7,F.7,C.7,G.7,F.7,C.7,,,,,,C.7_G.7_F.7_C.7_F.7_C.7_G.7_F.7_C.7_F.7_C.7_G.7_F.7_C.7_,1.454024912849659,####,9,9,1125 115 1193 214 289 383 455 672 792 ,c h l s v ,NoBound,_C.7_G.7_F.7_C.7_F.7,5,2.8,5:7-->,57_77_77_107_77_
32,46,4,C.7,G.maj,C.7,G.maj,,,,,,,,,,,,,,,,C.7_G.maj_C.7_G.maj_,2.2189256850060377,#,8,8,1149 414 427 439 518 577 943 969 ,c co cv h i iv l o u v ,(518: cv) (969: cv; iv; co) ,_C.7_G.maj,2,2.0,7:maj-->,57_7maj_
33,22,6,C.7,G.maj,C.7,G.maj,C.7,G.maj,,,,,,,,,,,,,,C.7_G.maj_C.7_G.maj_C.7_G.maj_,1.459431618637297,#,4,4,1149 518 943 969 ,c co cv i iv l o v ,(969: cv; iv; co) ,_C.7_G.maj,2,3.0,7:maj-->,57_7maj_
34,21,5,C.7,G.maj,D.7,C.7,G.maj,,,,,,,,,,,,,,,C.7_G.maj_D.7_C.7_G.maj_,2.009503136240296,#,6,4,322 358 439 577 ,c cd ct h l u ,(322: ct; cd) (733: ct; cd) ,_C.7_G.maj_D.7,3,1.67,7:7-->,77_107_7maj_
35,238,3,C.7,G.min7,C.7,,,,,,,,,,,,,,,,,C.7_G.min7_C.7_,1.1285543141657046,#,19,17,1032 1085 1127 1174 1268 241 288 445 483 490 506 627 691 70 748 834 925 ,b c d h i l o s t u v vc ,(483: vc) (490: vc) ,_C.7_G.min7,2,1.5,7:min7-->,57_7min7_
36,31,5,C.maj,A.7,D.7,G.7,C.maj,,,,,,,,,,,,,,,C.maj_A.7_D.7_G.7_C.maj_,1.9976968118577387,#,5,4,120 554 761 796 ,b c d i l s uc v ,(796: uc) ,_C.maj_A.7_D.7_G.7,4,1.25,5:7-->,57_57_5maj_97_
37,23,7,C.maj,A.7,D.maj,G.maj,C.maj,A.7,D.maj,,,,,,,,,,,,,C.maj_A.7_D.maj_G.maj_C.maj_A.7_D.maj_,1.3249692858267144,###,5,2,307 322 ,c d iv tv ,(322: iv; tv) (733: iv; tv) ,_C.maj_A.7_D.maj_G.maj,4,1.75,5:maj-->,5maj_5maj_5maj_97_
38,24,7,C.maj,A.maj,D.maj,C.maj,A.maj,D.maj,C.maj,,,,,,,,,,,,,C.maj_A.maj_D.maj_C.maj_A.maj_D.maj_C.maj_,1.1386865525783176,##,1,1,1220 ,i l o v ,NoBound,_C.maj_A.maj_D.maj,3,2.33,5:maj-->,5maj_10maj_9maj_
39,154,6,C.maj,A.min,C.maj,A.min,C.maj,A.min,,,,,,,,,,,,,,C.maj_A.min_C.maj_A.min_C.maj_A.min_,1.1953484363602063,#,18,15,112 1261 1270 1292 228 250 3 310 404 543 549 598 617 902 920 ,c co d i iv o od u v ,(112: co) (1270: od) (3: iv) (596: co) ,_C.maj_A.min,2,3.0,9:min-->,3maj_9min_
40,114,8,C.maj,A.min,C.maj,A.min,C.maj,A.min,C.maj,A.min,,,,,,,,,,,,C.maj_A.min_C.maj_A.min_C.maj_A.min_C.maj_A.min_,1.2086332192355305,#,16,13,112 1270 1292 228 250 3 310 404 543 549 598 617 920 ,c co d i o od v ,(112: co) (1270: od) (596: co) ,_C.maj_A.min,2,4.0,9:min-->,3maj_9min_
41,65,12,C.maj,A.min,C.maj,A.min,C.maj,A.min,C.maj,A.min,C.maj,A.min,C.maj,A.min,,,,,,,,C.maj_A.min_C.maj_A.min_C.maj_A.min_C.maj_A.min_C.maj_A.min_C.maj_A.min_,1.2339603438556392,###,10,7,112 1270 310 404 549 617 920 ,c co d o v ,(112: co) (596: co) ,_C.maj_A.min,2,6.0,9:min-->,3maj_9min_
42,47,14,C.maj,A.min,C.maj,A.min,C.maj,A.min,C.maj,A.min,C.maj,A.min,C.maj,A.min,C.maj,A.min,,,,,,C.maj_A.min_C.maj_A.min_C.maj_A.min_C.maj_A.min_C.maj_A.min_C.maj_A.min_C.maj_A.min_,1.120930073839049,#,9,6,112 1270 310 404 617 920 ,c co d o v ,(112: co) (596: co) ,_C.maj_A.min,2,7.0,9:min-->,3maj_9min_
43,36,16,C.maj,A.min,C.maj,A.min,C.maj,A.min,C.maj,A.min,C.maj,A.min,C.maj,A.min,C.maj,A.min,C.maj,A.min,,,,C.maj_A.min_C.maj_A.min_C.maj_A.min_C.maj_A.min_C.maj_A.min_C.maj_A.min_C.maj_A.min_C.maj_A.min_,1.1173767358106292,#,7,5,112 1270 310 404 920 ,c d o v ,NoBound,_C.maj_A.min,2,8.0,9:min-->,3maj_9min_
44,23,7,C.maj,A.min,C.maj,A.min,F.maj,G.maj,C.maj,,,,,,,,,,,,,C.maj_A.min_C.maj_A.min_F.maj_G.maj_C.maj_,1.3284807255676316,#,10,8,217 250 401 549 598 616 617 902 ,c p v vc vt ,(598: vc) (617: vt) (730: vt) ,_C.maj_A.min_C.maj_A.min_F.maj_G.maj,6,1.17,2:maj-->,2maj_5maj_9min_3maj_9min_8maj_
45,24,8,C.maj,A.min,D.maj,G.maj,C.maj,A.min,D.maj,G.maj,,,,,,,,,,,,C.maj_A.min_D.maj_G.maj_C.maj_A.min_D.maj_G.maj_,1.158222675578688,##,6,5,109 258 349 546 843 ,c cd cu d o tl tv u ,(1016: cd) (258: tl; tv) (349: tl; tv) (546: cd) (843: cu) ,_C.maj_A.min_D.maj_G.maj,4,2.0,5:maj-->,5maj_5maj_5maj_9min_
46,24,9,C.maj,A.min,D.min,G.maj,C.maj,A.min,D.min,G.maj,C.maj,,,,,,,,,,,C.maj_A.min_D.min_G.maj_C.maj_A.min_D.min_G.maj_C.maj_,1.9657706741379202,###,4,4,218 484 728 926 ,  c d i od v ,(728: od) ,_C.maj_A.min_D.min_G.maj,4,2.25,5:maj-->,5maj_5maj_9min_5min_
47,39,5,C.maj,A.min,D.sus,G.maj,E.min,,,,,,,,,,,,,,,C.maj_A.min_D.sus_G.maj_E.min_,1.1401156785146092,##,3,1,309 ,c d o ,NoBound,_C.maj_A.min_D.sus_G.maj_E.min,5,1.0,9:min-->,5maj_9min_8maj_9min_5sus_
48,27,10,C.maj,A.min,D.sus,G.maj,E.min,C.maj,A.min,D.sus,G.maj,E.min,,,,,,,,,,C.maj_A.min_D.sus_G.maj_E.min_C.maj_A.min_D.sus_G.maj_E.min_,1.3516441151533922,####,3,1,309 ,c d o ,NoBound,_C.maj_A.min_D.sus_G.maj_E.min,5,2.0,9:min-->,5maj_9min_8maj_9min_5sus_
49,24,8,C.maj,A.min,F.maj,C.maj,A.min,F.maj,C.maj,A.min,,,,,,,,,,,,C.maj_A.min_F.maj_C.maj_A.min_F.maj_C.maj_A.min_,1.384431504340598,##,3,2,698 814 ,l tv v ,(698: tv) ,_C.maj_A.min_F.maj,3,2.67,8:maj-->,7maj_9min_8maj_
50,39,7,C.maj,A.min,F.maj,D.min,G.sus,C.maj,A.min,,,,,,,,,,,,,C.maj_A.min_F.maj_D.min_G.sus_C.maj_A.min_,1.1401156785146092,##,3,1,309 ,c d o ,NoBound,_C.maj_A.min_F.maj_D.min_G.sus,5,1.4,5:sus-->,5maj_9min_8maj_9min_5sus_
51,27,12,C.maj,A.min,F.maj,D.min,G.sus,C.maj,A.min,F.maj,D.min,G.sus,C.maj,A.min,,,,,,,,C.maj_A.min_F.maj_D.min_G.sus_C.maj_A.min_F.maj_D.min_G.sus_C.maj_A.min_,1.3516441151533924,####,3,1,309 ,c d o ,NoBound,_C.maj_A.min_F.maj_D.min_G.sus,5,2.4,5:sus-->,5maj_9min_8maj_9min_5sus_
52,296,5,C.maj,A.min,F.maj,G.maj,C.maj,,,,,,,,,,,,,,,C.maj_A.min_F.maj_G.maj_C.maj_,1.4472328986311527,#,58,42,1063 1094 112 1142 1155 119 1210 1228 1248 1270 145 157 198 217 250 253 278 355 371 401 404 434 465 484 511 54 543 549 568 571 587 598 616 617 620 623 67 749 902 905 964 992 ,b bc c cb cd cl cs ct cu cv d dv i ic iv l ld lv o od p sv u v vc vd vt vu ,(1094: vc; bc) (112: iv) (1142: bc) (1152: iv; cu; vu) (1210: vc; cv; ic; cd) (145: ic) (157: iv) (247: od; ic; vt; ct) (253: iv; cu; vu) (263: od; ic) (362: od; ic) (371: iv) (402: od; ic; vt; ct) (465: vc) (54: od; ic; vt; ct) (568: cb; cd) (571: ld; lv) (596: iv) (598: vc) (603: iv) (617: vt) (620: vc; dv; vd; lv) (730: vt) (749: od; ic) (846: cb; cd) (905: cl; ct) (992: cs; sv) ,_C.maj_A.min_F.maj_G.maj,4,1.25,2:maj-->,2maj_5maj_9min_8maj_
53,22,5,C.maj,A.min7,D.min7,G.min7,C.sus,,,,,,,,,,,,,,,C.maj_A.min7_D.min7_G.min7_C.sus_,1.5828765043125572,#,3,2,1112 338 ,c d i s v ,NoBound,_C.maj_A.min7_D.min7_G.min7_C.sus,5,1.0,5:sus-->,0maj_9min7_5min7_5min7_5sus_
54,36,7,C.maj,A.min7,F.maj7,G.7,F.maj7,C.maj,G.maj,,,,,,,,,,,,,C.maj_A.min7_F.maj7_G.7_F.maj7_C.maj_G.maj_,1.188721875540867,###,3,1,705 ,c d i ,NoBound,_C.maj_A.min7_F.maj7_G.7_F.maj7_C.maj_G.maj,7,1.0,7:maj-->,27_10maj7_7maj_7maj_5maj_9min7_8maj7_
55,24,15,C.maj,A.min7,F.maj7,G.7,F.maj7,C.maj,G.maj,F.maj,C.maj,A.min7,F.maj7,G.7,F.maj7,C.maj,G.maj,,,,,C.maj_A.min7_F.maj7_G.7_F.maj7_C.maj_G.maj_F.maj_C.maj_A.min7_F.maj7_G.7_F.maj7_C.maj_G.maj_,1.4056390622295665,#######,3,1,705 ,c d i ,NoBound,_C.maj_A.min7_F.maj7_G.7_F.maj7_C.maj_G.maj_F.maj,8,1.88,10:maj-->,27_10maj7_7maj_7maj_10maj_7maj_9min7_8maj7_
56,35,4,C.maj,A.min7,G.sus,G.maj,,,,,,,,,,,,,,,,C.maj_A.min7_G.sus_G.maj_,1.1183698009902905,#,5,2,469 524 ,c d o t ,NoBound,_C.maj_A.min7_G.sus_G.maj,4,1.0,0:maj-->,0maj_5maj_9min7_10sus_
57,38,9,C.maj,B-.maj,C.maj,B-.maj,F.maj,B-.maj,F.maj,B-.maj,F.maj,,,,,,,,,,,C.maj_B-.maj_C.maj_B-.maj_F.maj_B-.maj_F.maj_B-.maj_F.maj_,1.1050139971135322,###,6,3,139 53 561 ,c l v ,NoBound,_C.maj_B-.maj_C.maj_B-.maj_F.maj_B-.maj_F.maj_B-.maj_F.maj,9,1.0,7:maj-->,2maj_10maj_7maj_5maj_7maj_5maj_7maj_7maj_10maj_
58,35,7,C.maj,B-.maj,C.maj,B-.maj,F.maj,C.maj,B-.maj,,,,,,,,,,,,,C.maj_B-.maj_C.maj_B-.maj_F.maj_C.maj_B-.maj_,1.1637405163886458,#,10,8,1089 1265 512 53 71 75 762 901 ,c i o u uv v ,(1025: uv) (53: uv) ,_C.maj_B-.maj_C.maj_B-.maj_F.maj,5,1.4,7:maj-->,2maj_10maj_7maj_7maj_10maj_
59,27,7,C.maj,B-.maj,C.maj,D.min,C.maj,B-.maj,C.maj,,,,,,,,,,,,,C.maj_B-.maj_C.maj_D.min_C.maj_B-.maj_C.maj_,1.326427315856485,##,7,6,1171 134 478 608 633 847 ,b c d i l o t ,NoBound,_C.maj_B-.maj_C.maj_D.min,4,1.75,2:min-->,2maj_2min_10maj_10maj_
60,36,7,C.maj,B-.maj,C.maj,F.maj,B-.maj,C.maj,B-.maj,,,,,,,,,,,,,C.maj_B-.maj_C.maj_F.maj_B-.maj_C.maj_B-.maj_,1.2907148496715317,#,7,6,1104 1190 268 300 623 83 ,b c d l o p t v ,NoBound,_C.maj_B-.maj_C.maj_F.maj_B-.maj,5,1.4,5:maj-->,2maj_5maj_5maj_2maj_10maj_
61,155,8,C.maj,B-.maj,C.maj,F.maj,C.maj,B-.maj,C.maj,F.maj,,,,,,,,,,,,C.maj_B-.maj_C.maj_F.maj_C.maj_B-.maj_C.maj_F.maj_,1.6365325578722103,###,20,14,1142 1289 150 183 198 258 300 349 385 6 656 794 81 821 ,c cd cl cs cv d i ic iv l o od t u uv v ,(1289: ic) (150: cd) (258: iv) (349: iv) (385: uv) (628: uv) (794: cv) (81: cs; uv; od; cl; iv; cv) (833: cs; uv; od; cl; iv; cv) (911: uv) ,_C.maj_B-.maj_C.maj_F.maj,4,2.0,5:maj-->,2maj_5maj_7maj_10maj_
62,74,12,C.maj,B-.maj,C.maj,F.maj,C.maj,B-.maj,C.maj,F.maj,C.maj,B-.maj,C.maj,F.maj,,,,,,,,C.maj_B-.maj_C.maj_F.maj_C.maj_B-.maj_C.maj_F.maj_C.maj_B-.maj_C.maj_F.maj_,1.340414986641786,###,12,8,1289 150 198 300 6 794 81 821 ,c cl cs cv d i ic iv l o od u uv v ,(1289: ic) (794: cv) (81: cs; uv; od; cl; iv; cv) (833: cs; uv; od; cl; iv; cv) ,_C.maj_B-.maj_C.maj_F.maj,4,3.0,5:maj-->,2maj_5maj_7maj_10maj_
63,24,19,C.maj,B-.maj,C.maj,F.maj,C.maj,B-.maj,C.maj,F.maj,C.maj,B-.maj,C.maj,F.maj,C.maj,B-.maj,C.maj,F.maj,C.maj,B-.maj,C.maj,C.maj_B-.maj_C.maj_F.maj_C.maj_B-.maj_C.maj_F.maj_C.maj_B-.maj_C.maj_F.maj_C.maj_B-.maj_C.maj_F.maj_C.maj_B-.maj_C.maj_,1.2220198859116511,######,6,5,1289 150 794 81 821 ,c d o v ,NoBound,_C.maj_B-.maj_C.maj_F.maj,4,4.75,5:maj-->,2maj_5maj_7maj_10maj_
64,118,7,C.maj,B-.maj,F.maj,B-.maj,F.maj,B-.maj,F.maj,,,,,,,,,,,,,C.maj_B-.maj_F.maj_B-.maj_F.maj_B-.maj_F.maj_,1.5950225501068291,#,31,23,10 1119 1135 1177 139 162 187 215 246 268 29 50 53 560 561 623 662 707 807 94 946 965 995 ,b c d i l o p s u v ,NoBound,_C.maj_B-.maj_F.maj_B-.maj_F.maj_B-.maj_F.maj,7,1.0,7:maj-->,5maj_7maj_5maj_7maj_7maj_10maj_7maj_
65,38,8,C.maj,B-.maj,F.maj,B-.maj,F.maj,C.maj,B-.maj,F.maj,,,,,,,,,,,,C.maj_B-.maj_F.maj_B-.maj_F.maj_C.maj_B-.maj_F.maj_,1.6068467963157296,#,11,9,1155 12 1276 179 187 67 852 948 952 ,b c l o v ,NoBound,_C.maj_B-.maj_F.maj_B-.maj_F.maj,5,1.6,7:maj-->,5maj_7maj_7maj_10maj_7maj_
66,602,6,C.maj,B-.maj,F.maj,C.maj,B-.maj,F.maj,,,,,,,,,,,,,,C.maj_B-.maj_F.maj_C.maj_B-.maj_F.maj_,1.1178877057356087,#,45,39,100 1002 107 1086 1240 1249 1265 130 162 209 210 268 271 300 317 389 406 50 545 555 589 621 645 67 675 690 707 71 74 75 762 810 821 852 886 889 901 946 991 ,b c cd cl cv d i ic iv l ld lv o p s t tv u v vc ,(209: lv; ld; vc; cl; iv; cv) (300: iv) (317: ic; cd) (323: ic; cd) (821: iv) (946: tv) ,_C.maj_B-.maj_F.maj,3,2.0,7:maj-->,7maj_7maj_10maj_
67,24,9,C.maj,B-.maj,F.maj,D.min7,B-.maj7,C.7,B-.maj7,F.maj,C.maj,,,,,,,,,,,C.maj_B-.maj_F.maj_D.min7_B-.maj7_C.7_B-.maj7_F.maj_C.maj_,1.4056390622295665,#####,3,1,705 ,c d i ,NoBound,_C.maj_B-.maj_F.maj_D.min7_B-.maj7_C.7_B-.maj7_F.maj,8,1.12,7:maj-->,27_10maj7_7maj_7maj_10maj_7maj_9min7_8maj7_
