progID,Prog Count,Prog Length,Lick,,,,,,,,,,,,,,,,,,,Lick String,H,Hashes,ALL Songs (inc. Dups),Total Songs (no Dups),Sorted Songs,Forms,Boundary Cases,Loop,Loop Length,# Repeats,Last Loop Chord,LoopAbs
17,20,4,C.7,F.maj,F.sus,F.maj,,,,,,,,,,,,,,,,C.7_F.maj_F.sus_F.maj_,1.7332062193464952,#,9,6,1116 1269 348 656 711 822 ,c l p u v ,NoBound,_C.7_F.maj_F.sus_F.maj,4,1.0,0:maj-->,0maj_77_5maj_0sus_
18,50,4,C.7,F.min,C.7,F.min,,,,,,,,,,,,,,,,C.7_F.min_C.7_F.min_,1.9971567272915927,#,11,10,1147 1290 396 4 456 583 650 692 824 97 ,b c i iv l o p s u v ,(692: iv) ,_C.7_F.min,2,2.0,5:min-->,5min_77_
19,27,6,C.7,F.min,C.7,F.min,C.7,F.min,,,,,,,,,,,,,,C.7_F.min_C.7_F.min_C.7_F.min_,1.5304930567574826,#,6,5,1147 396 4 456 692 ,b c o p s v ,NoBound,_C.7_F.min,2,3.0,5:min-->,5min_77_
20,31,12,C.7,G.7,C.7,G.7,D.7,C.7,G.7,C.7,G.7,D.7,C.7,G.7,,,,,,,,C.7_G.7_C.7_G.7_D.7_C.7_G.7_C.7_G.7_D.7_C.7_G.7_,1.3785532828283609,#######,9,9,1125 115 1193 214 289 383 455 672 792 ,c h l s v ,NoBound,_C.7_G.7_C.7_G.7_D.7,5,2.4,7:7-->,57_77_77_107_77_
21,27,15,C.7,G.7,D.7,C.7,G.7,C.7,G.7,D.7,C.7,G.7,C.7,G.7,D.7,C.7,G.7,,,,,C.7_G.7_D.7_C.7_G.7_C.7_G.7_D.7_C.7_G.7_C.7_G.7_D.7_C.7_G.7_,1.4805774296980352,############,9,9,1125 115 1193 214 289 383 455 672 792 ,c h l s v ,NoBound,_C.7_G.7_D.7_C.7_G.7,5,3.0,7:7-->,57_77_77_107_77_
22,46,4,C.7,G.7,D.7,G.7,,,,,,,,,,,,,,,,C.7_G.7_D.7_G.7_,1.6122351487060207,#,11,10,1024 1110 1193 356 425 455 510 640 853 864 ,b c cl co cv ic iv l lv s v vb vl ,(1193: vl) (356: cl; cv; ic; co; lv) (425: iv) (510: iv; vb) (640: cl; cv) ,_C.7_G.7_D.7_G.7,4,1.0,5:7-->,57_57_77_77_
23,87,4,C.7,G.7,F.7,C.7,,,,,,,,,,,,,,,,C.7_G.7_F.7_C.7_,1.3416027427175852,#,16,16,1125 1134 115 1193 1247 214 289 314 383 425 455 510 640 672 792 853 ,b c d h l o s v vl ,(289: vl) ,_C.7_G.7_F.7,3,1.33,10:7-->,77_77_107_
24,28,14,C.7,G.7,F.7,C.7,F.7,C.7,G.7,F.7,C.7,F.7,C.7,G.7,F.7,C.7,,,,,,C.7_G.7_F.7_C.7_F.7_C.7_G.7_F.7_C.7_F.7_C.7_G.7_F.7_C.7_,1.454024912849659,#########,9,9,1125 115 1193 214 289 383 455 672 792 ,c h l s v ,NoBound,_C.7_G.7_F.7_C.7_F.7,5,2.8,5:7-->,57_77_77_107_77_
25,46,4,C.7,G.maj,C.7,G.maj,,,,,,,,,,,,,,,,C.7_G.maj_C.7_G.maj_,2.2189256850060377,#,8,8,1149 414 427 439 518 577 943 969 ,c co cv h i iv l o u v ,(518: cv) (969: cv; iv; co) ,_C.7_G.maj,2,2.0,7:maj-->,57_7maj_
26,22,6,C.7,G.maj,C.7,G.maj,C.7,G.maj,,,,,,,,,,,,,,C.7_G.maj_C.7_G.maj_C.7_G.maj_,1.459431618637297,#,4,4,1149 518 943 969 ,c co cv i iv l o v ,(969: cv; iv; co) ,_C.7_G.maj,2,3.0,7:maj-->,57_7maj_
27,21,5,C.7,G.maj,D.7,C.7,G.maj,,,,,,,,,,,,,,,C.7_G.maj_D.7_C.7_G.maj_,2.009503136240296,#,6,4,322 358 439 577 ,c cd ct h l u ,(322: ct; cd) (733: ct; cd) ,_C.7_G.maj_D.7,3,1.67,7:7-->,77_107_7maj_
28,31,5,C.maj,A.7,D.7,G.7,C.maj,,,,,,,,,,,,,,,C.maj_A.7_D.7_G.7_C.maj_,1.9976968118577387,#,5,4,120 554 761 796 ,b c d i l s uc v ,(796: uc) ,_C.maj_A.7_D.7_G.7,4,1.25,5:7-->,57_57_5maj_97_
29,23,7,C.maj,A.7,D.maj,G.maj,C.maj,A.7,D.maj,,,,,,,,,,,,,C.maj_A.7_D.maj_G.maj_C.maj_A.7_D.maj_,1.3249692858267144,###,5,2,307 322 ,c d iv tv ,(322: iv; tv) (733: iv; tv) ,_C.maj_A.7_D.maj_G.maj,4,1.75,5:maj-->,5maj_5maj_5maj_97_
30,23,7,C.maj,A.min,C.maj,A.min,F.maj,G.maj,C.maj,,,,,,,,,,,,,C.maj_A.min_C.maj_A.min_F.maj_G.maj_C.maj_,1.3284807255676316,#,10,8,217 250 401 549 598 616 617 902 ,c p v vc vt ,(598: vc) (617: vt) (730: vt) ,_C.maj_A.min_C.maj_A.min_F.maj_G.maj,6,1.17,2:maj-->,2maj_5maj_9min_3maj_9min_8maj_
31,48,5,C.maj,A.min,D.min,G.maj,C.maj,,,,,,,,,,,,,,,C.maj_A.min_D.min_G.maj_C.maj_,1.903368899209021,#,8,8,1190 218 220 479 484 728 926 974 ,  c cd cu d i iv lv o od v ,(1190: iv) (479: lv) (728: od) (974: cu; cd) ,_C.maj_A.min_D.min_G.maj,4,1.25,5:maj-->,5maj_5maj_9min_5min_
32,24,9,C.maj,A.min,D.min,G.maj,C.maj,A.min,D.min,G.maj,C.maj,,,,,,,,,,,C.maj_A.min_D.min_G.maj_C.maj_A.min_D.min_G.maj_C.maj_,1.9657706741379202,###,4,4,218 484 728 926 ,  c d i od v ,(728: od) ,_C.maj_A.min_D.min_G.maj,4,2.25,5:maj-->,5maj_5maj_9min_5min_
33,27,10,C.maj,A.min,D.sus,G.maj,E.min,C.maj,A.min,D.sus,G.maj,E.min,,,,,,,,,,C.maj_A.min_D.sus_G.maj_E.min_C.maj_A.min_D.sus_G.maj_E.min_,1.3516441151533922,#######,3,1,309 ,c d o ,NoBound,_C.maj_A.min_D.sus_G.maj_E.min,5,2.0,9:min-->,5maj_9min_8maj_9min_5sus_
34,24,8,C.maj,A.min,F.maj,C.maj,A.min,F.maj,C.maj,A.min,,,,,,,,,,,,C.maj_A.min_F.maj_C.maj_A.min_F.maj_C.maj_A.min_,1.384431504340598,##,3,2,698 814 ,l tv v ,(698: tv) ,_C.maj_A.min_F.maj,3,2.67,8:maj-->,7maj_9min_8maj_
35,27,12,C.maj,A.min,F.maj,D.min,G.sus,C.maj,A.min,F.maj,D.min,G.sus,C.maj,A.min,,,,,,,,C.maj_A.min_F.maj_D.min_G.sus_C.maj_A.min_F.maj_D.min_G.sus_C.maj_A.min_,1.3516441151533924,########,3,1,309 ,c d o ,NoBound,_C.maj_A.min_F.maj_D.min_G.sus,5,2.4,5:sus-->,5maj_9min_8maj_9min_5sus_
36,38,5,C.maj,A.min,F.maj,G.7,C.maj,,,,,,,,,,,,,,,C.maj_A.min_F.maj_G.7_C.maj_,2.25502823017827,#,10,8,1046 120 169 267 404 598 914 968 ,c cl cv iv o v vc ,(1046: cv) (120: cl; cv) (169: vc) (267: iv) (598: vc) (903: cl; cv) ,_C.maj_A.min_F.maj_G.7,4,1.25,2:7-->,27_5maj_9min_8maj_
37,296,5,C.maj,A.min,F.maj,G.maj,C.maj,,,,,,,,,,,,,,,C.maj_A.min_F.maj_G.maj_C.maj_,1.4472328986311527,#,58,42,1063 1094 112 1142 1155 119 1210 1228 1248 1270 145 157 198 217 250 253 278 355 371 401 404 434 465 484 511 54 543 549 568 571 587 598 616 617 620 623 67 749 902 905 964 992 ,b bc c cb cd cl cs ct cu cv d dv i ic iv l ld lv o od p sv u v vc vd vt vu ,(1094: vc; bc) (112: iv) (1142: bc) (1152: iv; cu; vu) (1210: vc; cv; ic; cd) (145: ic) (157: iv) (247: od; ic; vt; ct) (253: iv; cu; vu) (263: od; ic) (362: od; ic) (371: iv) (402: od; ic; vt; ct) (465: vc) (54: od; ic; vt; ct) (568: cb; cd) (571: ld; lv) (596: iv) (598: vc) (603: iv) (617: vt) (620: vc; dv; vd; lv) (730: vt) (749: od; ic) (846: cb; cd) (905: cl; ct) (992: cs; sv) ,_C.maj_A.min_F.maj_G.maj,4,1.25,2:maj-->,2maj_5maj_9min_8maj_
38,23,6,C.maj,A.min7,C.maj,A.min7,C.maj,A.min7,,,,,,,,,,,,,,C.maj_A.min7_C.maj_A.min7_C.maj_A.min7_,1.5103893948045581,#,5,3,101 390 670 ,c v vp ,(101: vp) ,_C.maj_A.min7,2,3.0,9:min7-->,3maj_9min7_
39,22,5,C.maj,A.min7,D.min7,G.min7,C.sus,,,,,,,,,,,,,,,C.maj_A.min7_D.min7_G.min7_C.sus_,1.5828765043125572,#,3,2,1112 338 ,c d i s v ,NoBound,_C.maj_A.min7_D.min7_G.min7_C.sus,5,1.0,5:sus-->,0maj_9min7_5min7_5min7_5sus_
40,24,15,C.maj,A.min7,F.maj7,G.7,F.maj7,C.maj,G.maj,F.maj,C.maj,A.min7,F.maj7,G.7,F.maj7,C.maj,G.maj,,,,,C.maj_A.min7_F.maj7_G.7_F.maj7_C.maj_G.maj_F.maj_C.maj_A.min7_F.maj7_G.7_F.maj7_C.maj_G.maj_,1.4056390622295665,###########,3,1,705 ,c d i ,NoBound,_C.maj_A.min7_F.maj7_G.7_F.maj7_C.maj_G.maj_F.maj,8,1.88,10:maj-->,27_10maj7_7maj_7maj_10maj_7maj_9min7_8maj7_
41,503,5,C.maj,B-.maj,C.maj,B-.maj,C.maj,,,,,,,,,,,,,,,C.maj_B-.maj_C.maj_B-.maj_C.maj_,1.411492632621759,#,62,51,1031 1051 1073 1104 1109 1114 116 1220 1265 1281 150 184 223 234 246 268 270 276 369 387 393 415 417 43 448 474 480 53 561 568 572 582 617 637 64 648 700 706 72 75 794 828 83 834 841 844 891 894 901 979 990 ,b c cd co cu cv d i l o p r s t u v vp ,(270: cd) (369: cd) (415: cv) (448: vp) (841: cu; co) (850: vp) ,_C.maj_B-.maj,2,2.5,10:maj-->,2maj_10maj_
42,27,7,C.maj,B-.maj,C.maj,D.min,C.maj,B-.maj,C.maj,,,,,,,,,,,,,C.maj_B-.maj_C.maj_D.min_C.maj_B-.maj_C.maj_,1.326427315856485,##,7,6,1171 134 478 608 633 847 ,b c d i l o t ,NoBound,_C.maj_B-.maj_C.maj_D.min,4,1.75,2:min-->,2maj_2min_10maj_10maj_
43,155,8,C.maj,B-.maj,C.maj,F.maj,C.maj,B-.maj,C.maj,F.maj,,,,,,,,,,,,C.maj_B-.maj_C.maj_F.maj_C.maj_B-.maj_C.maj_F.maj_,1.6365325578722103,###,20,14,1142 1289 150 183 198 258 300 349 385 6 656 794 81 821 ,c cd cl cs cv d i ic iv l o od t u uv v ,(1289: ic) (150: cd) (258: iv) (349: iv) (385: uv) (628: uv) (794: cv) (81: cs; uv; od; cl; iv; cv) (833: cs; uv; od; cl; iv; cv) (911: uv) ,_C.maj_B-.maj_C.maj_F.maj,4,2.0,5:maj-->,2maj_5maj_7maj_10maj_
44,74,12,C.maj,B-.maj,C.maj,F.maj,C.maj,B-.maj,C.maj,F.maj,C.maj,B-.maj,C.maj,F.maj,,,,,,,,C.maj_B-.maj_C.maj_F.maj_C.maj_B-.maj_C.maj_F.maj_C.maj_B-.maj_C.maj_F.maj_,1.340414986641786,###,12,8,1289 150 198 300 6 794 81 821 ,c cl cs cv d i ic iv l o od u uv v ,(1289: ic) (794: cv) (81: cs; uv; od; cl; iv; cv) (833: cs; uv; od; cl; iv; cv) ,_C.maj_B-.maj_C.maj_F.maj,4,3.0,5:maj-->,2maj_5maj_7maj_10maj_
45,118,7,C.maj,B-.maj,F.maj,B-.maj,F.maj,B-.maj,F.maj,,,,,,,,,,,,,C.maj_B-.maj_F.maj_B-.maj_F.maj_B-.maj_F.maj_,1.5950225501068291,#,31,23,10 1119 1135 1177 139 162 187 215 246 268 29 50 53 560 561 623 662 707 807 94 946 965 995 ,b c d i l o p s u v ,NoBound,_C.maj_B-.maj_F.maj_B-.maj_F.maj_B-.maj_F.maj,7,1.0,7:maj-->,5maj_7maj_5maj_7maj_7maj_10maj_7maj_
46,38,8,C.maj,B-.maj,F.maj,B-.maj,F.maj,C.maj,B-.maj,F.maj,,,,,,,,,,,,C.maj_B-.maj_F.maj_B-.maj_F.maj_C.maj_B-.maj_F.maj_,1.6068467963157296,#,11,9,1155 12 1276 179 187 67 852 948 952 ,b c l o v ,NoBound,_C.maj_B-.maj_F.maj_B-.maj_F.maj,5,1.6,7:maj-->,5maj_7maj_7maj_10maj_7maj_
47,24,9,C.maj,B-.maj,F.maj,D.min7,B-.maj7,C.7,B-.maj7,F.maj,C.maj,,,,,,,,,,,C.maj_B-.maj_F.maj_D.min7_B-.maj7_C.7_B-.maj7_F.maj_C.maj_,1.4056390622295665,#####,3,1,705 ,c d i ,NoBound,_C.maj_B-.maj_F.maj_D.min7_B-.maj7_C.7_B-.maj7_F.maj,8,1.12,7:maj-->,27_10maj7_7maj_7maj_10maj_7maj_9min7_8maj7_
48,21,4,C.maj,B-.maj7,A.min7,G.min7,,,,,,,,,,,,,,,,C.maj_B-.maj7_A.min7_G.min7_,2.3437674223666707,#,5,4,1257 341 540 716 ,b c i ,NoBound,_C.maj_B-.maj7_A.min7_G.min7,4,1.0,10:min7-->,5maj_10maj7_11min7_10min7_
49,31,4,C.maj,C.7,B-.maj,F.maj,,,,,,,,,,,,,,,,C.maj_C.7_B-.maj_F.maj_,1.8897884618196912,#,12,8,1039 1140 1256 1282 235 386 387 430 ,b i iv o p v vc ,(1282: vc; iv) ,_C.maj_C.7_B-.maj_F.maj,4,1.0,7:maj-->,07_10maj_7maj_7maj_
50,22,11,C.maj,C.7,F.maj,B-.maj,C.maj,F.maj,B-.maj,C.maj,F.maj,B-.maj,C.maj,,,,,,,,,C.maj_C.7_F.maj_B-.maj_C.maj_F.maj_B-.maj_C.maj_F.maj_B-.maj_C.maj_,1.3946169838545441,#######,8,3,235 387 66 ,c o v ,NoBound,_C.maj_C.7_F.maj_B-.maj_C.maj_F.maj_B-.maj_C.maj_F.maj_B-.maj,10,1.1,5:maj-->,07_5maj_5maj_2maj_5maj_5maj_2maj_5maj_5maj_2maj_
51,22,7,C.maj,C.7,F.maj,C.maj,C.7,F.maj,C.maj,,,,,,,,,,,,,C.maj_C.7_F.maj_C.maj_C.7_F.maj_C.maj_,1.889916845319988,##,6,5,112 1194 244 290 788 ,b c cl co cv v ,(290: cl; cv; co) ,_C.maj_C.7_F.maj,3,2.33,5:maj-->,07_5maj_7maj_
52,48,6,C.maj,C.7,F.maj,C.maj,G.7,C.maj,,,,,,,,,,,,,,C.maj_C.7_F.maj_C.maj_G.7_C.maj_,2.290300122446974,#,16,12,1006 1041 1054 1107 1116 1194 4 472 638 678 822 875 ,bv c i l u v vc ,(1054: vc) (1107: bv) ,_C.maj_C.7_F.maj_C.maj_G.7,5,1.2,7:7-->,07_5maj_7maj_77_5maj_
53,20,8,C.maj,C.7,F.maj,C.maj,G.7,C.maj,G.7,C.maj,,,,,,,,,,,,C.maj_C.7_F.maj_C.maj_G.7_C.maj_G.7_C.maj_,2.228212945841001,#,7,5,1006 1054 1107 1194 822 ,c lv u v ,(1166: lv) (822: lv) (954: lv) ,_C.maj_C.7_F.maj_C.maj_G.7_C.maj_G.7,7,1.14,7:7-->,07_5maj_7maj_77_5maj_77_5maj_
54,43,4,C.maj,C.maj6,C.maj7,C.maj6,,,,,,,,,,,,,,,,C.maj_C.maj6_C.maj7_C.maj6_,2.1269300119324464,#,7,5,102 153 183 390 734 ,c d i v ,NoBound,_C.maj_C.maj6_C.maj7_C.maj6,4,1.0,0:maj6-->,0maj_0maj6_0maj7_0maj6_
55,20,6,C.maj,C.min7,D.min,C.maj,C.min7,D.min,,,,,,,,,,,,,,C.maj_C.min7_D.min_C.maj_C.min7_D.min_,1.6477309221191607,##,1,1,550 ,s v ,NoBound,_C.maj_C.min7_D.min,3,2.0,2:min-->,0min7_2min_10maj_
56,436,3,C.maj,C.sus,C.maj,,,,,,,,,,,,,,,,,C.maj_C.sus_C.maj_,2.6476474651408304,#,57,48,1012 1048 1066 1076 1107 1116 1145 1188 1234 1256 1269 1276 177 182 207 229 231 234 241 245 26 265 348 354 421 461 469 507 512 518 555 651 656 668 670 68 706 711 747 770 775 813 822 859 894 913 944 973 ,b c cv d h i ic iv l lc o p pc s u uv v vc vd ,(1234: iv) (234: pc) (245: iv) (461: iv; vd) (512: vc; cv; lc; ic) (711: uv; iv) (781: iv; vd) ,_C.maj_C.sus,2,1.5,0:sus-->,0maj_0sus_
57,216,5,C.maj,C.sus,C.maj,C.sus,C.maj,,,,,,,,,,,,,,,C.maj_C.sus_C.maj_C.sus_C.maj_,1.5699605551201616,#,20,18,1066 1234 182 207 234 348 421 461 469 507 512 651 706 711 770 775 913 973 ,b c cv d i ic iv l lc o p pc u uv v vc vd ,(1234: iv) (234: pc) (461: iv; vd) (512: vc; cv; lc; ic) (711: uv; iv) (781: iv; vd) ,_C.maj_C.sus,2,2.5,0:sus-->,0maj_0sus_
58,37,8,C.maj,D.maj,A.maj,C.maj,D.maj,A.maj,C.maj,D.maj,,,,,,,,,,,,C.maj_D.maj_A.maj_C.maj_D.maj_A.maj_C.maj_D.maj_,1.3296776901252136,####,7,6,1062 1089 414 699 841 932 ,b c d i l o od ,(1089: od) ,_C.maj_D.maj_A.maj,3,2.67,7:maj-->,2maj_7maj_3maj_
59,403,6,C.maj,D.maj,C.maj,D.maj,C.maj,D.maj,,,,,,,,,,,,,,C.maj_D.maj_C.maj_D.maj_C.maj_D.maj_,1.4391424969059932,#,52,42,1031 1051 1073 1104 1109 1114 116 1220 1281 150 184 223 270 369 387 393 415 417 43 448 480 53 561 568 572 582 617 637 64 648 700 706 72 75 794 83 834 841 844 891 979 990 ,b c co cu cv d i l o p r s u v vp ,(415: cv) (448: vp) (841: cu; co) (850: vp) ,_C.maj_D.maj,2,3.0,2:maj-->,2maj_10maj_
60,31,8,C.maj,D.maj,C.maj,D.maj,G.maj,C.maj,D.maj,C.maj,,,,,,,,,,,,C.maj_D.maj_C.maj_D.maj_G.maj_C.maj_D.maj_C.maj_,1.384251455535313,#,7,6,1104 1190 268 300 623 83 ,b c d l o p t v ,NoBound,_C.maj_D.maj_C.maj_D.maj_G.maj,5,1.6,5:maj-->,2maj_5maj_5maj_2maj_10maj_
61,62,8,C.maj,D.maj,C.maj,G.maj,C.maj,G.maj,C.maj,G.maj,,,,,,,,,,,,C.maj_D.maj_C.maj_G.maj_C.maj_G.maj_C.maj_G.maj_,1.3186937496110955,##,15,10,1119 139 215 246 29 53 561 623 807 995 ,b c l o p v ,NoBound,_C.maj_D.maj_C.maj_G.maj_C.maj_G.maj_C.maj_G.maj,8,1.0,7:maj-->,2maj_10maj_7maj_5maj_7maj_5maj_7maj_5maj_
62,45,4,C.maj,D.maj,D.7,G.maj,,,,,,,,,,,,,,,,C.maj_D.maj_D.7_G.maj_,1.6217584039888295,#,14,9,1253 1289 183 235 302 387 66 726 915 ,b c cv iv o uc v vc vo ,(302: iv) (335: vc; cv) (387: vc; vo) (597: vc; vo) (66: vc; cv) (780: vc; vo) (849: vc; cv) (915: uc) ,_C.maj_D.maj_D.7_G.maj,4,1.0,5:maj-->,07_5maj_5maj_2maj_
63,21,6,C.maj,D.maj,E.min,D.maj,E.min,D.maj,,,,,,,,,,,,,,C.maj_D.maj_E.min_D.maj_E.min_D.maj_,1.494193430493157,#,9,7,134 478 51 608 629 749 945 ,c l v ,NoBound,_C.maj_D.maj_E.min_D.maj_E.min_D.maj,6,1.0,10:maj-->,2maj_2min_10maj_2min_10maj_10maj_
64,30,14,C.maj,D.maj,E.min7,C.maj,D.maj,E.min7,C.maj,D.maj,E.min7,C.maj,D.maj,E.min7,C.maj,D.maj,,,,,,C.maj_D.maj_E.min7_C.maj_D.maj_E.min7_C.maj_D.maj_E.min7_C.maj_D.maj_E.min7_C.maj_D.maj_,1.5546097612655665,##########,2,1,352 ,c l ,NoBound,_C.maj_D.maj_E.min7,3,4.67,2:min7-->,2maj_2min7_8maj_
65,27,7,C.maj,D.maj,F.maj,C.maj,D.maj,F.maj,C.maj,,,,,,,,,,,,,C.maj_D.maj_F.maj_C.maj_D.maj_F.maj_C.maj_,2.3565583354166733,#,6,5,114 1246 168 370 727 ,c d l s v ,NoBound,_C.maj_D.maj_F.maj,3,2.33,3:maj-->,2maj_3maj_7maj_
